time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
24705,13.92,19.17,-2.18,-3.84,-1.74,-3.84
24721,7.57,11.23,-0.68,-2.26,-0.89,-3.99
24735,6.31,9.14,-0.11,-1.19,-0.26,-4.10
24749,5.82,6.25,0.25,-0.38,-0.03,-4.38
24764,6.94,3.06,-2.60,0.08,-0.99,-4.49
24779,7.64,0.94,-3.38,-0.03,-1.09,-4.16
24793,6.92,-5.54,-2.64,-0.14,-0.57,-3.13
24807,5.84,-7.25,-1.41,-0.02,-0.36,-2.66
24824,3.79,-8.79,0.52,0.15,-0.68,-2.24
24838,3.40,-8.39,0.98,0.09,-0.99,-2.21
24852,4.59,-8.09,0.00,-0.47,-1.33,-1.94
24866,5.37,-9.83,-1.17,-1.00,-1.31,-1.61
24883,5.68,-12.96,-3.25,-1.66,-1.10,-1.18
24897,5.72,-13.56,-4.16,-1.91,-0.82,-1.54
24913,5.82,-14.02,-5.87,-2.06,-0.16,-1.42
24927,5.96,-14.09,-6.23,-1.81,-0.03,-0.80
24941,6.21,-14.80,-6.84,-1.37,-0.02,0.06
24955,6.37,-14.59,-6.65,-0.09,-0.01,1.57
24970,7.04,-12.02,-4.41,0.50,0.07,1.99
24985,7.10,-11.06,-3.86,1.26,0.29,2.63
24999,7.13,-10.19,-3.82,1.45,0.42,3.07
25014,10.95,-5.57,-4.70,1.97,0.57,4.11
25028,14.52,-0.47,-7.16,2.61,0.90,4.40
25042,23.46,30.22,-5.99,5.05,2.68,4.34
25056,21.58,30.28,-5.93,4.77,2.56,5.17
25071,8.89,23.92,0.44,2.50,2.84,5.81
25086,8.47,22.46,0.81,2.09,2.18,4.54
25100,7.99,22.69,0.96,2.67,1.90,3.44
25115,2.48,19.61,2.56,2.97,1.55,2.45
25129,0.24,16.69,2.94,2.51,1.34,2.55
25143,-4.29,8.98,2.40,1.12,0.97,2.54
25157,-5.29,8.15,2.14,0.46,0.87,2.58
25173,-7.21,1.47,-0.20,-0.24,0.87,3.74
25187,-8.77,1.22,0.29,-0.06,1.22,3.36
25201,-12.20,2.09,0.93,-0.10,1.64,2.43
25216,-15.11,1.14,1.30,-0.29,1.96,0.85
25231,-16.28,-0.24,1.36,-0.56,1.91,0.63
25245,-18.10,-4.66,0.95,-0.92,1.50,0.60
25259,-18.24,-5.42,0.72,-0.91,1.26,0.44
25275,-18.14,-5.19,0.34,-0.44,0.74,-0.26
25289,-17.51,-4.00,-0.60,-0.14,0.51,-0.59
25304,-16.99,-3.95,-0.89,0.35,0.22,-0.99
25318,-16.80,-3.88,-0.95,0.27,0.09,-1.21
25334,-15.95,-2.94,-1.29,-0.08,-0.25,-1.74
25348,-15.13,-2.66,-1.38,-0.27,-0.47,-1.93
25364,-12.27,-3.05,-2.14,-0.75,-0.97,-2.33
25378,-11.47,-2.79,-2.68,-1.05,-1.12,-2.63
25392,-10.62,-0.10,-3.68,-1.24,-1.23,-2.94
25406,-10.47,6.65,-4.01,-0.51,-1.40,-3.22
25420,-10.48,13.28,-2.94,0.00,-1.48,-3.03
25436,0.19,31.02,-3.88,1.07,-2.49,-1.86
25450,11.63,30.88,-9.70,1.19,-3.08,-2.28
25466,15.30,30.14,-5.18,-1.27,-1.28,-5.37
25480,17.44,25.48,-4.38,-1.99,-1.69,-4.59
25494,12.21,15.64,-4.89,-1.85,-2.06,-4.23
25508,10.81,12.65,-3.96,-0.70,-2.23,-4.28
25523,10.31,4.83,-3.47,-0.55,-1.96,-4.24
25538,10.08,2.24,-3.65,-0.68,-1.87,-3.99
25552,9.76,-0.52,-3.38,-0.83,-1.88,-3.63
25567,9.20,-8.43,-1.15,-1.18,-2.00,-2.73
25581,9.09,-10.34,-0.22,-1.23,-2.11,-2.41
25595,7.50,-12.31,-0.47,-1.18,-2.39,-2.10
25609,7.58,-11.08,-0.78,-1.00,-2.37,-2.41
25625,8.43,-9.32,-2.36,-1.48,-2.03,-3.26
25639,8.92,-10.69,-4.24,-1.80,-1.75,-2.80
25654,8.76,-14.30,-6.49,-1.89,-1.40,-1.86
25668,7.95,-16.95,-7.52,-1.91,-0.65,-0.09
25682,7.33,-17.23,-7.56,-1.69,-0.21,0.25
25696,5.81,-16.21,-7.10,-0.69,0.62,0.30
25710,4.47,-14.41,-6.56,0.37,1.01,0.73
25726,3.65,-13.14,-5.50,1.16,0.93,1.69
25740,3.62,-12.47,-4.33,1.42,0.81,2.12
25754,3.76,-12.30,-2.37,1.61,0.69,2.41
25769,3.87,-12.19,-1.41,1.91,0.55,2.70
25784,4.60,-11.15,0.78,2.15,0.48,2.81
25798,6.52,-5.19,-0.81,2.99,0.96,3.48
25812,11.31,9.82,-9.09,3.95,1.81,4.08
25828,15.37,29.95,-1.65,4.66,3.02,6.30
25843,16.28,30.09,-6.10,2.29,2.82,6.55
25857,7.13,29.74,-0.66,1.28,3.06,3.39
25871,6.00,25.66,0.53,1.84,2.61,2.77
25887,2.83,24.21,1.47,3.15,1.88,1.67
25901,0.78,21.61,2.67,2.80,1.66,1.71
25917,-3.86,12.23,4.43,1.29,1.32,1.74
25931,-4.46,9.81,3.94,0.57,1.30,1.62
25945,-4.82,7.57,2.91,-0.09,1.37,1.49
25959,-5.72,0.96,-0.81,-0.90,1.70,1.05
25973,-6.73,-0.67,-1.30,-1.16,2.00,0.76
25989,-10.79,-4.96,-1.39,-1.42,2.35,0.52
26003,-12.58,-6.21,-0.44,-1.26,2.28,0.57
26019,-16.53,-8.50,2.18,-0.49,1.59,0.83
26033,-16.76,-8.56,2.78,-0.09,1.12,0.93
26047,-14.56,-7.77,2.08,0.20,0.64,0.97
26061,-13.96,-7.75,1.51,0.26,0.16,0.74
26076,-14.00,-8.17,0.59,0.09,0.21,0.43
26091,-15.32,-8.89,0.49,-0.35,0.34,-0.35
26105,-15.91,-8.81,0.29,-0.68,0.23,-0.69
26120,-14.97,-7.84,-0.34,-1.52,-0.41,-1.02
26134,-13.73,-7.58,-0.77,-1.86,-0.86,-1.08
26148,-11.07,-6.52,-1.58,-2.34,-1.38,-1.36
26162,-9.12,-3.88,-2.14,-2.32,-1.37,-1.52
26183,-7.72,-0.61,-2.88,-1.71,-1.17,-1.65
26197,-7.18,3.92,-2.94,-1.27,-1.13,-1.66
26211,-6.86,10.19,-2.07,0.29,-1.18,-1.54
26225,-6.86,14.82,-1.98,0.69,-1.38,-1.28
26241,0.52,30.56,-1.57,1.53,-2.39,-0.57
26255,6.09,30.70,-1.68,1.58,-2.84,-1.61
26271,14.81,30.44,0.46,-0.90,-0.79,-3.86
26285,15.85,27.20,-3.36,-1.17,-1.23,-3.22
26299,6.58,14.16,-1.21,-0.34,-0.76,-2.77
26314,5.17,11.72,-0.23,-0.05,-0.64,-3.13
26329,5.65,4.20,-0.29,-0.19,-1.26,-3.60
26343,6.05,1.35,-0.32,-0.33,-1.40,-3.47
26357,6.54,-4.19,0.52,-0.42,-1.51,-3.24
26372,6.46,-8.05,1.61,-0.44,-1.79,-2.91
26387,6.34,-9.37,2.09,-0.54,-1.95,-2.85
26401,6.33,-9.88,1.42,-0.96,-2.12,-3.42
26415,6.94,-9.88,0.07,-1.52,-2.03,-3.56
26431,8.34,-11.08,-1.93,-2.17,-1.51,-3.06
26445,9.18,-13.49,-4.72,-2.33,-1.29,-2.63
26459,10.03,-16.22,-7.96,-2.46,-1.11,-2.16
26473,9.86,-18.12,-9.54,-2.13,-0.36,-1.25
26488,9.22,-18.37,-9.20,-1.65,0.19,-0.77
26503,7.20,-17.48,-7.92,-0.26,1.09,0.26
26517,5.85,-15.61,-6.13,0.41,1.24,0.77
26532,6.10,-14.13,-4.36,1.31,1.06,1.62
26546,7.45,-12.81,-3.25,1.53,1.09,1.97
26560,7.48,-10.75,-1.82,1.80,1.44,2.78
26574,7.51,-9.32,-1.83,1.95,1.50,3.37
26590,9.41,6.29,-5.52,2.22,1.73,4.00
26604,10.85,20.46,-3.67,4.57,2.76,5.22
26620,15.96,29.86,-7.39,6.37,2.67,6.15
26634,11.83,30.00,-4.35,1.11,3.23,6.00
26648,8.47,29.97,-2.78,0.67,2.99,4.86
26662,4.17,26.51,4.60,0.72,2.21,2.92
26676,2.59,24.61,5.15,0.76,1.69,2.97
26692,-2.76,15.09,5.44,0.50,0.69,3.11
26706,-4.06,13.46,4.85,-0.05,0.27,2.66
26722,-5.66,7.01,2.77,-1.48,-0.24,2.09
26736,-6.06,5.23,1.45,-2.08,-0.36,1.94
26750,-6.81,-2.22,-1.54,-2.55,-0.34,1.95
26764,-7.21,-4.38,-2.34,-2.56,-0.02,1.96
26778,-7.43,-5.86,-2.57,-2.22,0.35,1.90
26794,-11.43,-9.03,-1.68,-0.78,1.28,2.02
26808,-12.72,-8.97,-1.04,0.19,1.58,1.83
26824,-14.94,-7.83,-0.28,1.46,1.33,1.34
26838,-15.06,-7.79,-0.11,1.85,1.06,1.14
26852,-15.01,-7.82,-0.14,1.99,0.71,0.67
26866,-15.01,-7.30,-0.39,1.84,0.66,0.41
26882,-15.31,-6.23,-0.45,1.23,0.54,0.05
26896,-15.53,-4.64,-1.01,0.79,0.39,-0.09
26910,-15.06,-3.40,-1.22,0.37,0.18,-0.25
26925,-13.87,-3.19,-2.02,-0.37,-0.31,-0.78
26940,-13.16,-3.18,-2.51,-0.86,-0.54,-1.22
26954,-11.86,-3.22,-3.63,-1.24,-0.96,-2.09
26968,-11.03,-2.03,-4.34,-1.23,-1.14,-2.37
26984,-10.76,2.34,-4.54,-0.53,-1.59,-2.40
26998,-10.65,13.31,-1.93,-0.10,-2.00,-2.06
27012,-2.68,25.13,-4.82,0.45,-2.63,-1.43
27026,6.68,28.33,-6.51,2.99,-2.58,-1.58
27042,12.43,30.67,-6.43,2.45,-1.58,-3.67
27056,15.52,27.85,-5.70,0.02,-2.45,-3.39
27071,12.68,20.73,-5.14,0.03,-2.89,-3.13
27086,10.45,18.54,-3.93,0.77,-3.36,-2.89
27100,9.46,16.32,-2.65,0.47,-3.24,-2.84
27114,8.04,7.96,-0.54,-0.82,-3.08,-2.66
27128,7.68,4.67,-0.49,-1.40,-3.06,-2.37
27144,7.56,-4.05,-1.33,-2.12,-2.96,-2.00
27158,7.80,-6.41,-1.92,-2.43,-2.83,-2.00
27174,7.88,-10.95,-1.76,-2.87,-2.21,-2.19
27188,7.61,-11.65,-1.70,-2.89,-1.84,-2.31
27202,7.31,-12.26,-1.98,-2.75,-1.52,-2.41
27216,6.29,-12.56,-1.60,-2.06,-0.78,-3.25
27230,6.41,-12.51,-2.05,-1.99,-0.59,-3.51
27246,6.84,-14.52,-3.62,-1.47,-0.19,-2.77
27260,6.87,-15.25,-3.93,-1.34,0.13,-2.12
27276,5.76,-15.75,-4.22,-1.29,0.83,-1.05
27290,5.25,-15.33,-4.02,-1.23,1.18,-0.67
27304,4.52,-14.13,-4.10,-1.01,1.62,-0.03
27318,4.62,-13.31,-4.16,-0.81,1.70,0.34
27334,5.27,-13.12,-3.68,-0.26,1.94,1.09
27348,5.64,-12.80,-2.57,0.01,2.10,1.45
27362,6.37,-12.33,-0.75,0.24,2.14,1.79
27377,6.88,-11.44,0.53,0.53,2.06,2.31
27391,6.64,-5.59,0.19,0.50,2.18,2.51
27405,5.82,12.15,-1.86,0.92,2.84,3.20
27419,7.28,28.99,2.45,2.87,3.16,4.17
27435,10.12,29.85,-1.24,1.05,2.95,6.52
27449,9.73,29.95,-1.82,0.71,2.83,6.11
27464,7.73,24.49,1.70,1.01,2.35,4.99
27478,5.68,26.22,1.92,1.79,1.35,3.55
27493,0.69,24.03,3.02,1.86,0.87,2.76
27507,-2.78,15.26,4.99,0.48,0.27,2.30
27521,-3.59,11.10,5.05,-0.43,0.04,2.19
27537,-4.40,2.61,2.06,-1.77,-0.16,1.97
27551,-4.73,0.40,0.45,-2.20,-0.09,1.97
27565,-6.09,-5.48,-3.04,-2.36,0.45,2.35
27579,-7.23,-7.14,-3.00,-1.90,0.98,2.56
27594,-8.64,-8.14,-2.67,-1.18,1.39,2.25
27608,-12.64,-7.75,-0.99,-0.03,1.62,1.25
27622,-13.46,-7.48,-0.59,0.34,1.41,1.03
27638,-14.01,-8.56,-0.35,0.84,0.70,1.20
27652,-14.00,-8.85,-0.44,1.06,0.50,1.27
27666,-14.73,-8.26,-0.69,1.41,0.53,1.01
27680,-15.42,-7.66,-0.77,1.36,0.62,0.76
27696,-17.03,-5.70,-0.90,1.04,0.65,0.53
27710,-16.80,-5.42,-0.95,-0.11,0.36,0.14
27726,-14.92,-5.52,-2.17,-1.16,-0.40,-0.44
27740,-12.78,-5.63,-4.11,-1.57,-0.68,-0.91
27754,-12.01,-5.41,-4.86,-1.83,-0.83,-1.41
27768,-11.12,-2.02,-4.76,-1.76,-0.98,-2.18
27782,-11.20,0.87,-4.04,-1.22,-1.09,-2.33
27798,-11.41,10.39,-0.48,0.65,-1.52,-1.89
27812,-5.74,20.46,-0.87,1.42,-1.88,-1.30
27828,0.61,30.94,1.83,2.31,-1.46,-2.23
27842,6.79,30.76,-3.18,1.74,-1.54,-3.20
27856,13.89,28.47,-3.75,1.02,-1.70,-3.42
27870,16.69,27.64,-3.97,0.03,-1.74,-3.20
27885,10.84,20.03,-2.54,-0.05,-1.99,-3.53
27900,9.11,16.42,-1.06,0.13,-1.98,-3.17
27914,8.00,10.68,0.09,0.08,-1.90,-3.18
27929,7.45,4.41,0.21,-0.45,-1.91,-3.19
27944,7.25,1.27,0.30,-0.75,-2.00,-2.92
27958,6.92,-6.00,0.84,-1.05,-2.26,-2.54
27972,7.03,-7.61,1.18,-1.17,-2.40,-2.47
27988,6.54,-10.10,0.68,-1.40,-2.58,-2.28
28003,6.46,-10.86,-0.07,-1.60,-2.48,-2.15
28017,6.53,-13.30,-2.28,-1.82,-2.24,-2.06
28031,6.53,-14.90,-2.79,-1.95,-1.48,-2.09
28046,6.79,-14.90,-3.60,-1.68,-1.04,-2.47
28060,7.46,-14.56,-6.38,-1.64,-0.41,-3.26
28074,7.77,-15.15,-7.09,-1.59,-0.20,-2.68
28090,6.52,-17.33,-8.70,-0.72,0.29,-0.57
28104,5.66,-17.11,-8.24,0.05,0.78,0.25
28118,3.42,-13.85,-4.11,1.38,1.62,0.96
28132,3.20,-12.62,-2.78,1.72,1.55,1.16
28148,4.62,-9.57,0.16,1.86,1.22,1.44
28162,5.33,-8.50,1.14,1.82,0.51,2.23
28177,7.82,-4.58,-1.57,1.78,0.30,2.61
28197,9.08,5.63,-6.71,2.34,1.00,3.11
28211,9.40,19.41,-3.80,3.09,2.94,4.15
28225,11.12,29.81,-4.33,1.44,2.76,6.48
28241,8.52,28.85,-0.97,1.59,2.76,3.87
28255,6.89,27.12,0.36,1.41,2.40,2.77
28269,4.93,23.00,0.38,2.45,1.69,2.24
28283,3.05,21.44,0.89,2.55,1.47,2.17
28299,-1.63,13.87,3.79,1.66,1.13,1.96
28313,-2.31,11.44,3.91,1.01,1.03,1.86
28328,-3.43,4.21,2.10,0.34,1.04,1.77
28342,-3.70,1.86,1.23,-0.65,1.21,1.61
28356,-3.81,-0.59,0.21,-0.86,1.47,1.37
28370,-7.13,-4.60,-0.55,-1.06,2.14,0.80
28384,-8.29,-5.61,-0.73,-1.06,2.22,0.74
28400,-11.72,-8.43,0.07,-0.61,1.92,0.97
28414,-12.62,-9.17,0.40,-0.19,1.68,1.14
28430,-13.88,-9.98,1.52,0.64,1.13,1.18
28444,-14.00,-9.62,1.48,0.83,0.89,1.02
28458,-14.05,-8.97,1.21,0.83,0.75,0.77
28472,-14.67,-7.17,0.40,0.53,0.69,0.18
28486,-15.02,-7.02,0.27,0.25,0.61,-0.17
28502,-15.02,-7.02,-0.43,-0.50,0.17,-0.92
28516,-14.37,-7.02,-0.63,-0.77,-0.15,-1.22
28532,-12.36,-6.64,-1.64,-0.98,-0.75,-1.56
28546,-10.63,-5.80,-2.25,-0.91,-0.95,-1.65
28560,-9.47,-3.66,-2.74,-0.74,-1.11,-1.72
28574,-9.43,1.57,-3.39,0.16,-1.39,-1.71
28589,-9.86,13.08,-2.82,0.70,-1.50,-1.52
28604,-9.60,20.98,-2.81,0.84,-2.17,-0.51
28618,-4.89,30.44,-2.38,0.24,-3.05,-0.22
28633,12.28,29.51,-9.81,-0.71,-4.07,-2.66
28647,16.01,30.20,-0.64,-1.61,-1.20,-3.84
28662,17.84,21.87,-5.30,-1.03,-2.00,-2.44
28676,13.24,18.33,-4.23,-0.50,-2.16,-2.14
28692,5.67,10.23,-1.57,-0.19,-2.02,-2.55
28706,6.02,7.97,-1.01,-0.56,-2.15,-2.86
28720,7.02,0.71,-0.04,-0.94,-2.33,-2.82
28735,6.88,-1.95,0.15,-1.37,-2.52,-1.99
28750,6.47,-4.47,0.10,-1.41,-2.51,-1.77
28764,5.11,-8.19,-0.78,-1.42,-2.21,-3.26
28778,5.11,-7.83,-1.48,-1.82,-1.95,-3.72
28794,5.74,-9.54,-2.45,-1.87,-1.56,-2.72
28808,6.17,-11.15,-3.17,-1.76,-1.48,-1.92
28822,7.09,-14.67,-4.44,-1.41,-1.20,-1.11
28836,7.30,-14.96,-4.90,-1.17,-0.88,-1.17
28852,6.83,-14.46,-5.06,-0.78,-0.03,-1.52
28866,6.40,-14.23,-4.88,-0.71,0.33,-1.51
28882,5.56,-14.01,-4.74,-0.59,0.71,-0.94
28896,5.03,-14.05,-4.43,-0.47,0.80,-0.51
28910,5.09,-14.10,-4.14,-0.27,0.83,-0.08
28924,5.96,-13.25,-2.60,0.22,0.83,0.63
28938,6.37,-12.67,-1.81,0.45,0.83,0.93
28954,7.20,-10.86,-0.40,0.67,0.98,1.64
28968,7.95,-6.88,-2.16,0.76,1.24,2.18
28984,8.01,1.44,-6.14,1.39,2.52,3.96
28998,9.42,16.49,-3.53,2.39,2.98,5.31
29012,14.25,28.80,-8.91,3.57,2.92,6.93
29026,13.53,27.22,-2.04,3.30,3.63,6.79
29041,8.57,22.55,1.55,2.98,3.75,4.37
29056,7.53,21.81,2.60,2.98,2.96,3.42
29070,5.12,25.61,5.23,3.08,2.45,3.25
29086,1.54,21.64,6.40,1.12,1.55,3.48
29100,-0.78,13.15,5.07,-0.32,1.20,3.55
29114,-2.71,7.73,2.82,-2.31,0.61,3.38
29128,-3.49,5.72,1.59,-2.93,0.40,3.30
29144,-5.23,1.12,-1.41,-3.36,0.24,3.02
29158,-5.94,-0.29,-2.11,-3.03,0.39,2.79
29172,-8.18,-3.93,-3.43,-2.53,0.70,2.45
29187,-9.72,-4.58,-2.31,-1.63,1.73,1.35
29203,-13.33,-6.38,-1.89,-1.43,1.87,1.08
29217,-14.10,-7.01,-2.09,-0.78,1.32,0.99
29232,-15.24,-6.78,-2.08,-0.16,1.11,0.95
29247,-15.41,-5.83,-2.33,1.11,0.90,0.63
29261,-15.55,-4.88,-2.10,1.40,0.82,0.46
29275,-15.41,-2.99,-1.29,1.10,0.56,0.09
29289,-15.11,-2.94,-1.15,0.71,0.39,-0.19
29305,-13.72,-3.48,-1.26,-0.25,-0.02,-1.00
29319,-13.03,-3.56,-1.70,-0.64,-0.22,-1.42
29334,-11.56,-3.31,-3.21,-0.88,-0.38,-1.78
29348,-10.74,-2.16,-4.46,-0.87,-0.56,-2.27
29362,-10.62,-1.00,-4.62,-0.57,-0.65,-2.47
29376,-10.70,6.40,-2.36,0.77,-1.05,-2.66
29390,-9.93,10.24,-1.32,1.73,-1.50,-2.57
29406,-5.17,23.54,-1.72,2.27,-2.68,-1.91
29420,8.01,30.83,-0.60,3.48,-2.22,-2.33
29436,11.66,30.47,-2.82,0.65,-1.86,-4.16
29450,14.95,25.80,-2.21,-0.93,-2.13,-3.50
29464,11.70,18.93,-3.13,-1.52,-2.48,-3.18
29478,9.41,16.02,-2.19,-1.16,-2.64,-3.27
29492,7.86,10.93,0.19,-1.00,-2.49,-3.33
29508,7.92,6.34,-0.04,-1.17,-2.42,-3.21
29522,7.59,0.80,-0.75,-1.39,-2.40,-2.93
29538,7.80,-4.57,-1.02,-1.60,-2.40,-2.40
29552,7.66,-7.11,-1.22,-1.56,-2.28,-2.18
29566,6.23,-12.26,-1.54,-1.21,-1.84,-2.56
29580,6.04,-12.10,-2.06,-1.19,-1.66,-3.32
29596,6.54,-11.95,-3.17,-1.26,-1.16,-3.26
29610,6.77,-13.00,-3.41,-0.99,-0.79,-2.46
29624,6.18,-16.27,-4.57,-0.64,-0.43,-1.60
29639,5.91,-16.61,-4.86,0.01,0.11,-0.78
29653,5.61,-16.43,-4.92,0.16,0.29,-0.82
29667,4.65,-15.16,-5.20,0.12,0.49,-0.81
29681,4.30,-14.96,-5.22,0.05,0.58,-0.54
29697,3.36,-14.70,-3.60,0.23,0.85,0.31
29711,3.31,-14.38,-2.86,0.50,0.95,0.74
29725,4.53,-12.48,-0.76,0.83,0.97,1.09
29740,5.18,-11.59,-0.08,1.45,0.80,1.63
29755,5.78,-10.25,-0.09,1.72,0.74,1.88
29769,8.49,0.90,-5.69,2.23,1.15,2.55
29783,9.93,9.73,-8.04,2.73,1.91,3.03
29799,17.03,29.76,-6.31,3.50,3.35,5.45
29813,17.51,29.81,-8.41,2.19,3.10,6.11
29827,9.68,29.08,-3.90,0.90,3.46,2.23
29841,7.07,22.18,-1.95,1.67,3.19,1.91
29856,5.26,22.43,-1.14,2.95,2.80,1.62
29870,-0.51,17.58,3.28,4.03,1.99,1.29
29884,-2.07,14.44,4.53,3.17,1.71,1.40
29900,-3.66,8.95,4.80,1.11,1.34,1.60
29914,-3.98,4.39,3.15,0.25,1.37,1.65
29928,-4.76,0.83,0.75,-0.97,1.60,1.52
29942,-5.58,-2.46,-1.09,-1.31,1.80,1.37
29958,-8.23,-3.93,-0.31,-1.47,2.10,0.95
29972,-9.35,-4.91,0.10,-1.75,2.48,0.57
29988,-11.41,-9.22,0.58,-1.58,1.83,0.87
30002,-11.52,-10.74,0.69,-1.32,1.45,0.95
30016,-11.28,-12.64,0.67,-0.99,1.11,0.87
30030,-11.27,-12.65,0.03,-0.20,0.71,0.44
30044,-12.17,-10.91,-0.16,0.16,0.73,0.31
30060,-13.58,-8.83,0.03,0.41,0.86,0.40
30074,-14.15,-7.98,0.19,0.36,0.78,0.50
30090,-13.68,-6.99,0.17,-0.11,0.20,0.29
30104,-12.85,-6.85,-0.34,-0.56,-0.16,-0.09
30118,-10.45,-6.19,-2.29,-0.99,-0.45,-0.57
30132,-9.94,-5.81,-3.30,-1.46,-0.71,-1.29
30147,-9.93,-1.76,-5.60,-1.41,-0.77,-1.45
30163,-10.48,1.46,-5.58,-0.66,-0.96,-1.44
30177,-10.26,20.46,-2.23,0.05,-1.25,-1.28
30192,-7.65,26.62,-4.55,1.62,-2.50,-0.39
30211,7.95,27.57,-9.50,1.36,-3.46,-1.00
30225,10.44,30.34,-6.64,1.69,-2.28,-3.24
30241,14.49,24.87,-6.76,-0.34,-1.65,-3.21
30255,10.12,19.61,-4.49,0.19,-2.10,-2.80
30269,6.25,15.09,-1.58,0.81,-2.56,-2.77
30284,6.59,12.93,-0.63,0.77,-2.78,-2.92
30300,7.98,5.24,0.66,-0.72,-2.84,-2.96
30314,7.98,2.14,0.79,-1.36,-2.94,-2.54
30328,6.72,-6.43,0.33,-1.75,-3.04,-2.08
30344,6.31,-7.79,0.19,-2.06,-2.94,-2.13
30360,5.75,-8.33,-1.22,-2.64,-2.62,-3.60
30374,5.86,-9.32,-1.60,-2.87,-2.36,-3.48
30390,5.72,-13.27,-2.67,-2.55,-1.87,-2.05
30405,5.71,-14.34,-3.11,-2.20,-1.66,-1.39
30419,5.82,-15.10,-3.38,-1.74,-1.42,-1.01
30433,6.49,-14.68,-3.54,-1.14,-1.09,-1.07
30447,6.87,-14.32,-4.05,-1.12,-1.07,-1.17
30464,6.98,-14.32,-5.35,-1.24,-0.72,-0.93
30478,6.67,-14.55,-5.64,-1.24,-0.31,-0.59
30493,5.94,-14.90,-5.61,-0.87,0.52,0.18
30507,5.52,-14.50,-5.01,-0.50,0.78,0.49
30521,5.56,-13.48,-4.31,0.35,0.98,1.00
30535,6.07,-12.25,-2.57,0.72,1.04,1.28
30551,6.71,-10.18,-1.58,1.49,1.07,2.00
30565,7.12,-7.65,-2.05,1.85,1.06,2.45
30579,11.72,17.55,-8.10,2.29,1.23,3.03
30594,13.67,29.78,-1.48,4.32,3.16,5.09
30608,19.40,29.72,-7.66,4.98,3.62,6.90
30622,8.08,29.84,-0.40,1.69,3.42,4.95
30636,7.21,27.44,1.12,0.24,3.24,3.06
30652,4.18,24.58,2.30,2.14,1.48,1.78
30666,1.75,22.79,3.81,1.85,1.08,1.88
30680,-2.66,11.91,5.27,1.02,0.77,2.01
30695,-3.22,8.73,4.68,-0.71,0.59,1.83
30710,-3.53,5.95,3.80,-1.39,0.63,1.68
30724,-3.87,-1.76,-0.11,-2.03,1.08,1.13
30738,-4.95,-3.25,-0.78,-2.12,1.52,0.69
30754,-8.18,-6.70,-1.76,-2.02,2.05,0.39
30768,-9.42,-7.53,-1.82,-1.61,2.04,0.53
30782,-12.00,-10.15,-1.09,-0.57,1.72,1.03
30796,-12.19,-10.93,-0.89,-0.01,1.42,1.18
30811,-12.09,-11.53,-0.86,0.55,1.14,1.17
