time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
42869,-15.42,-29.21,0,-0.78,-3.81,4.88
42885,-6.56,-23.66,-1.54,-1.26,-4.7,3.53
42899,-3.28,-22.43,-0.33,-1.73,-4.33,3.05
42915,1.02,-17.54,1.43,-1.45,-3.28,2.86
42929,1.65,-14.98,1.2,-0.73,-2.74,2.94
42943,4.43,-7.32,0.33,0.69,-1.64,2.88
42957,5.39,-4.97,-0.14,1.21,-1.2,2.73
42973,6.64,1.18,-0.99,1.82,-0.77,2.45
42987,7.14,2.49,-1.03,1.92,-0.71,2.34
43001,8,3.62,-1.86,1.86,-0.73,2.2
43016,8.59,6.62,-2.71,1.28,-0.88,1.79
43030,8.95,6.78,-2.74,0.96,-0.86,1.81
43044,9.75,5.4,-2.61,-0.06,-0.94,1.74
43058,10.23,5.23,-2.9,-0.39,-0.99,1.5
43074,11.37,5.33,-3.21,-0.32,-0.8,0.91
43088,12.42,5.64,-3.53,-0.06,-0.66,0.7
43102,13.12,6.05,-3.35,0.35,-0.48,0.51
43117,13.09,5.72,-2.75,1.15,-0.07,0.07
43132,12.75,5.29,-2.58,1.27,0.08,-0.16
43146,11.89,4.35,-2.98,1.24,0.27,-0.61
43160,10.78,4.01,-3.27,1.02,0.36,-0.85
43176,9.76,3.78,-3.98,0.74,0.45,-1.35
43190,8.44,2.1,-4.06,0.4,0.45,-1.57
43204,6.61,-2.48,-2.59,0.21,0.39,-1.76
43218,5.65,-6.58,-1.07,0.85,0.13,-1.89
43233,4.07,-18.29,-0.23,0.91,0.02,-1.71
43247,0.74,-25.31,3.01,0.6,0.5,-1.16
43261,-4.41,-23.79,2.03,0.95,0.77,-1.47
43277,-11.36,-18.49,1.98,1.02,1.06,-2.51
43292,-12.64,-16.76,1.77,0.73,1.2,-2.5
43306,-8.2,-16.45,2.39,-0.42,1.22,-2.52
43320,-7.72,-14.51,2.65,-0.45,1.23,-2.63
43336,-6.72,-7.31,2.37,0.19,1.55,-2.41
43351,-6.47,-4.75,1.72,0.52,1.64,-2.3
43367,-5.48,1.14,-0.58,0.85,1.67,-2.17
43381,-5,2.56,-1.21,0.82,1.63,-2.13
43395,-3.51,5.94,-2.22,0.69,1.6,-2.13
43410,-3.3,6.84,-1.96,0.29,1.48,-2.11
43426,-3.29,8.74,-0.56,-0.22,1.33,-2.11
43440,-3.61,9.31,-0.47,-0.31,1.31,-2.08
43454,-4.28,10.45,-0.6,-0.34,1.29,-2.01
43470,-4.73,12.46,-1.86,-0.5,1,-1.75
43486,-4.71,12.27,-3.36,-0.7,0.75,-1.19
43500,-4.82,12.6,-4.84,-0.62,0.17,-0.23
43516,-4.7,13.75,-5.04,-0.95,-0.52,-0.83
43531,-4.83,14.44,-4.74,-1.35,-0.71,-1.23
43545,-5.71,14.34,-3.89,-1.79,-0.9,-1.38
43559,-5.95,13.14,-2.48,-2.24,-1.18,-0.94
43573,-6.23,10.24,-0.81,-2.09,-1.18,-0.7
43589,-5.89,6.67,-1.32,-0.81,-0.82,-0.39
43603,-6.46,4.16,0.3,-0.13,-0.73,-0.16
43619,-8.06,-8.05,0.65,1.18,-2.41,0.84
43633,-8.57,-12.82,0.74,1.36,-2.92,1.74
43647,-12.23,-23.44,1.86,-0.12,-2.66,4.53
43661,-12.24,-16.45,0.85,-1.33,-2.93,4.85
43677,-5.23,-15.45,-0.8,-4.65,-3.78,4.17
43691,-2.32,-19.96,0.28,-6.52,-3.6,3.29
43705,2.9,-20.4,3.22,-6.24,-3.22,2.46
43720,3.49,-15.12,3.05,-1.31,-1.75,2.68
43734,3.91,-9.93,2.3,1.04,-1.02,2.73
43748,4.68,-1.07,0.43,3.36,-0.02,2.01
43762,4.91,0.43,-0.17,3.67,0.19,1.64
43778,5.37,2.11,-1.1,3.27,0.25,1.24
43792,5.71,2.46,-1.35,2.74,0.18,1.18
43806,6.55,4.41,-1.92,2.19,0.03,1.14
43821,7.32,5.57,-1.61,1.34,-0.22,1.15
43836,8.16,7.26,-2,0.92,-0.41,1.06
43850,10.74,10.82,-3.48,-0.03,-0.76,0.79
43864,11.53,10.57,-3.72,-0.63,-0.75,0.91
43880,12.9,9.02,-4.38,-2.02,-0.95,0.75
43895,13.4,6.98,-4.56,-2.69,-0.97,0.47
43909,13.27,5.46,-3.95,-2.89,-0.56,0.01
43923,12.83,4.72,-3.7,-2.41,-0.29,-0.17
43939,11.64,4.6,-3.58,-1.08,0.34,-0.71
43953,10.66,4.57,-3.41,-0.62,0.68,-1.02
43969,8.7,2.07,-5.54,-0.15,1.11,-1.39
43983,8.27,-0.04,-5.54,-0.17,1.24,-1.4
43997,7.8,-7.32,-6.8,-0.39,1.25,-1.25
44012,5.49,-20.59,-6.51,-0.54,1.56,-0.14
44027,-11.7,-28.07,-2.59,-0.71,1.67,0.38
44042,-15.12,-22.31,-4.78,0.28,1.59,-1.5
44056,-14.66,-18.49,-4.71,0.96,1.12,-1.33
44072,-7.68,-12.47,-0.75,1.21,2.72,0.41
44087,-6.66,-9.16,-1.97,1.11,2.74,0.5
44101,-7.63,-0.91,-2.3,1.95,2.22,-0.11
44115,-7.64,0.42,-1.47,2.32,2.24,-0.3
44137,-5.93,2.74,1.66,2.21,1.84,-1
44151,-4.91,3.76,2.55,1.84,1.85,-1.81
44165,-4.66,4.26,2.96,1.65,2.1,-1.92
44181,-4.47,4.29,2.02,1.5,2.09,-1.68
44195,-4.28,6.15,1.1,1.59,1.84,-1.73
44209,-2.89,8.53,-1.22,1.75,1.6,-1.64
44223,-2.59,9.13,-1.86,1.65,0.97,-1.25
44238,-2.27,10.61,-2.81,1.49,0.63,-1.23
44253,-2.61,12.24,-3.2,0.71,-0.16,-1.43
44268,-2.33,13.15,-3.46,0.06,-0.6,-1.52
44283,-2.06,12.96,-3.23,-1.18,-1.27,-1.5
44297,-1.87,12.8,-2.8,-1.59,-1.38,-1.42
44312,-2.02,12.44,-0.51,-1.75,-1.26,-1.21
44326,-2.38,12.15,0.21,-1.55,-1.14,-1.04
44342,-3.66,8.2,1.02,-0.49,-0.54,-0.37
44356,-4.23,6.11,-0.07,-0.49,-0.54,-0.37
44372,-7.45,0.92,-2.96,-1,-1.22,0.82
44386,-7.99,-0.74,-4.37,-0.99,-1.6,1.77
44400,-10.16,-8.19,-4.99,-1.15,-1.76,3.03
44414,-16.69,-20.52,-1.07,-2.19,-2.87,4.77
44429,-14.97,-19.54,-1.58,-2.82,-4.21,4.44
44444,-6.94,-14.69,0.8,-3.56,-4.09,4.32
44458,-3.79,-14.09,2.16,-3.78,-3.27,4.55
44473,-0.34,-12.5,3.82,-2.78,-2.17,4
44487,0.69,-9.94,3.83,-1.81,-1.62,3.72
44501,0.91,-6.47,3.01,-0.83,-1.06,3.56
44515,2.37,-2.82,1.7,0.53,-0.53,3.54
44530,3.91,-3.09,-0.24,0.91,-0.39,3.8
44545,5.23,0.22,-0.7,2.04,-0.2,3.24
44559,6.06,1.26,-2.91,1.96,-0.42,2.93
44574,7.56,-0.35,-3.37,0.92,-0.69,2.32
44588,8.12,-3.74,-0.89,0,-1.18,1.61
44602,8.71,-2.72,-0.16,-1.35,-2.06,0.14
44616,10.66,-0.38,-0.99,-0.93,-1.88,-0.06
44632,12.81,1.02,-1.72,-0.08,-1.12,-0.12
44646,13.52,2.2,-2.04,0.16,-0.83,-0.33
44661,14.97,3.5,-2.9,0.23,-0.68,-0.53
44675,15,2.28,-3.71,0.55,-0.15,-0.82
44689,13.44,-0.21,-4.03,0.64,0.3,-1.06
44703,10.59,-0.22,-4.5,1.16,0.98,-1.81
44717,9.51,-0.03,-5.18,1.34,1.19,-2.13
44733,7.35,-3.04,-5.78,1.43,1.42,-2.53
44747,6.43,-5.48,-5.07,1.58,1.53,-2.63
44761,2.95,-14.53,-4.92,1.75,1.67,-2.65
44776,1.33,-16.76,-4.24,2.03,1.94,-2.6
44792,-8.37,-21.25,-3.46,1.82,1.9,-2.32
44806,-11.15,-21.12,-3.64,1.4,1.87,-2.07
44821,-11.41,-17.85,-2.54,1.15,1.84,-2.1
44836,-9.37,-15.79,-2.14,0.71,2.13,-2.22
44851,-8.02,-13.09,-2.35,0.8,1.87,-2.3
44865,-6.65,-6.16,-1.43,0.86,1.81,-2.31
44879,-6.14,-4.14,-1.06,0.93,1.76,-2.27
44895,-4.65,1.2,0.47,1.06,1.71,-2.13
44909,-4.64,2.55,0.7,1.07,1.84,-2.03
44925,-4.88,4.96,0.91,1.18,2.04,-1.87
44939,-4.7,7.14,0.98,1.36,2.01,-1.81
44953,-4.67,8.42,0.8,1.52,1.86,-1.79
44967,-4.52,10.95,0.05,1.68,1.2,-2.05
44982,-4.42,11.74,-1.72,1.73,0.84,-2.14
44997,-4.44,12.09,-2.56,1.71,0.34,-2.2
45011,-4.53,13.46,-4.53,1.61,0.13,-2.15
45027,-4.52,15.35,-5.93,1.43,-0.17,-1.76
45042,-4.09,16.43,-6.14,1.28,-0.33,-1.5
45056,-4.14,16.53,-5.96,0.56,-0.75,-1.07
45070,-4.33,16.34,-5.64,0.07,-0.89,-0.91
45086,-5.33,14.5,-3.4,-0.78,-1.03,-0.49
45100,-5.69,13.57,-2.03,-1.03,-1.06,-0.22
45114,-5.65,9.73,-1.45,-1.13,-1.06,0.09
45128,-5.6,7.71,-1.03,-1.49,-0.55,0.86
45143,-6.29,5.39,0.31,-2.18,-0.58,1.33
45157,-10.48,-7.8,-2.43,-3.15,-2.43,2.39
45171,-11.69,-15.39,-3.15,-3.31,-3.12,2.85
45187,-13.57,-29.24,-1.6,-2.05,-3.61,3.53
45201,-10.29,-28.38,-1.45,-1.83,-3.4,3.5
45215,-2.93,-17.46,0.37,-2.19,-2.96,3.25
45229,-1.11,-16.99,0.46,-2.92,-2.95,2.82
45245,1.59,-13.27,2.03,-3.09,-2.77,2.23
45259,2.37,-10.74,2.43,-1.88,-2.03,1.83
45275,3.85,-4.01,1.7,-0.97,-1.53,2.08
45289,4.58,-1.78,1.1,0.45,-1.07,2.22
45303,5.24,0.1,0.47,0.82,-0.99,2.15
45317,7.06,4.06,-1.83,1.06,-1.23,2.01
45331,7.78,4.73,-2.34,0.92,-1.33,1.9
45347,9.44,5.74,-3.06,0.14,-1.34,1.54
45361,9.93,5.97,-2.96,-0.29,-1.25,1.34
45377,10.89,6.39,-2.13,-0.75,-0.99,1.07
45392,12.34,6.38,-1.89,-0.77,-0.88,0.95
45406,14.36,5.69,-2.36,-0.45,-0.52,0.55
45420,15.63,5.01,-2.76,-0.16,-0.2,0.26
45436,15.22,4.98,-2.78,0.51,0.51,-0.33
45451,14.41,5,-2.7,0.8,0.84,-0.53
45465,11.33,4.35,-3.2,1.01,1.12,-0.71
45480,10.39,3.8,-3.08,1.39,1.54,-1.17
45495,9.16,1.82,-4.3,1.53,1.67,-1.46
45509,7.85,-1.13,-4.84,1.39,1.93,-2
45523,7.21,-2.95,-5.24,1.18,1.97,-2.16
45539,6.02,-13.13,-4.05,1.33,2.12,-1.88
45553,4.41,-20.25,-0.19,1.32,2.12,-1.68
45567,-7.35,-29.68,-2.92,0.77,2.33,-2.69
45581,-11.78,-29.11,-1.64,1.48,3.19,-3.13
45597,-15.48,-19.41,-0.58,2.69,3.64,-1.6
45611,-11.89,-17.09,-1.16,2.6,3.02,-1.25
45627,-7.5,-6.79,-2.08,2.02,1.72,-2.65
45641,-7.16,-4.06,-2.1,1.84,1.62,-3.01
45655,-6.84,-1.83,-2.12,1.78,1.66,-2.86
45669,-5.85,3.12,-2.01,1.74,1.66,-2.06
45683,-5.71,4.46,-1.87,1.67,1.61,-1.81
45699,-5.3,8.2,-1.23,1.29,1.27,-1.62
45713,-5.12,9.09,-1.46,1.12,1.05,-1.61
45729,-4.93,10.34,-1.83,0.57,0.66,-1.64
45743,-4.9,11.22,-2.3,0.29,0.4,-1.65
45757,-5.05,11.8,-2.72,0.11,0.07,-1.66
45771,-4.51,13.98,-4.99,0.18,-0.41,-1.57
45786,-4.26,15.28,-5.43,0.34,-0.4,-1.44
45801,-4.28,15.93,-5.7,0.42,-0.53,-1.05
45815,-4.44,15.84,-5.68,0.31,-0.65,-0.85
45831,-4.93,15.22,-5.13,-0.12,-0.83,-0.48
45845,-5.56,14.36,-4.42,-0.33,-0.91,-0.29
45859,-6.08,13.04,-2.85,-0.68,-1.09,0.19
45873,-6.29,11.58,-1.36,-0.87,-1.12,0.45
45889,-5.84,9.41,-1.11,-1.29,-0.74,1.05
45903,-6.58,7.33,0.63,-1.74,-0.52,1.43
45917,-11.04,-5.97,-1.67,-2.63,-1.15,1.78
45933,-12.35,-11.87,-1.19,-3.53,-3,2.1
45949,-14.53,-29.23,-1.66,-2.79,-3.77,2.42
45963,-13.33,-29.23,-0.9,-1.93,-3.62,4.09
45979,-4.36,-23.97,0.51,-0.69,-2.79,3.58
45993,-2.51,-21.71,1.01,-0.67,-2.47,3.18
46007,-1.37,-19.61,1.68,-0.82,-2.1,2.87
46021,1.02,-12.08,2.76,-0.49,-1.6,2.48
46035,2.02,-9.65,2.8,-0.15,-1.34,2.42
46052,4.62,-2.57,0.94,0.55,-0.89,2.3
46066,5.34,-0.65,0.74,0.86,-0.64,2.32
46082,7.18,3.78,-0.98,1.13,-0.7,2.46
46096,7.83,4.93,-1.6,1.04,-0.88,2.43
46111,9.01,6.44,-2.26,0.46,-0.97,2.21
46125,9.94,7.11,-2.25,0.12,-0.94,2.05
46146,11.14,6.66,-1.81,-0.65,-0.87,1.66
46160,12.47,5.86,-2.25,-1.37,-0.76,1.19
46174,12.88,5.81,-2.46,-1.54,-0.64,0.99
46189,14.05,5.77,-3.02,-1.46,-0.48,0.78
46204,14.32,5.68,-3.1,-0.84,-0.1,0.32
46218,13.65,4.85,-3.66,-0.4,0.15,0.09
46233,12.85,4.6,-3.34,0.55,0.82,-0.36
46247,11.95,4.47,-3.11,0.93,1.1,-0.56
46261,10.2,4.03,-3.68,1.26,1.25,-0.77
46275,9.99,3.68,-4.24,1.43,1.44,-1.16
46292,10.2,-2.61,-6.42,1,1.59,-1.23
46306,9.39,-7.95,-4.65,0.48,1.8,-1.09
46320,5.26,-21.9,-1.18,-0.42,2.03,-0.95
46334,-2.38,-30.14,-5.75,-0.04,1.87,-1.82
46349,-6.42,-30.02,-6.76,0.11,2.07,-2.34
46363,-21.63,-24.79,0.58,1.93,3.97,-1.93
46377,-17.64,-20.11,-1.82,2.02,2.94,-1.6
46393,-7.99,-15.09,-0.88,1.02,1.16,-2.51
46407,-6.7,-10.74,-1.3,0.54,0.8,-3.27
46421,-7.62,-5.55,-0.9,0.35,0.79,-3.71
46435,-7.95,-1.25,-1.59,0.7,1.38,-3.21
46450,-8.1,0.76,-1.7,0.92,1.59,-2.64
46464,-7.94,4.51,-1.89,1.3,1.59,-1.8
46478,-6.8,7.52,-1.52,1.25,1.38,-1.62
46494,-5.46,9.48,-0.75,0.89,0.86,-1.62
46508,-4.22,10.39,0.33,0.73,0.66,-1.73
46522,-3.87,10.84,0.29,0.6,0.53,-2.04
46536,-4.48,11.61,-0.5,0.59,0.61,-2.15
46552,-5.42,13.43,-2.42,0.85,0.57,-2.11
46566,-5.58,14.55,-3.18,1.06,0.5,-1.9
46581,-5.06,16.47,-4.18,1.25,0.44,-1.59
46596,-4.95,16.51,-4.33,1.33,0.13,-1.01
46610,-4.99,16.27,-4.44,1.14,-0.08,-0.86
46624,-5.7,15.48,-3.87,0.48,-0.31,-0.59
46638,-6.16,14.9,-2.94,0.2,-0.39,-0.37
46654,-7.25,13.84,-0.97,-0.09,-0.75,0.33
46668,-7.26,13.82,-1.42,-0.15,-0.91,0.85
46684,-7.86,10.34,-3.6,-0.96,-0.91,2.31
46698,-8.86,6.7,-1.99,-1.76,-0.6,3.08
46713,-19.85,-20.56,-3.67,-3.85,-1.37,3.88
46727,-24.93,-29.16,-3.69,-4.8,-2.72,3.51
46743,-7.12,-29.27,-4.01,-3.35,-5.62,3.78
46757,-3.82,-29.32,-1,-2.63,-4.41,4.85
46772,-1.92,-23.8,1.12,-1.56,-2.7,5.12
46787,-1.06,-18.63,2.02,-0.88,-1.89,3.59
46802,0.12,-17.19,2.68,-0.71,-1.46,3.13
46816,3.09,-7.93,2.43,0.21,-0.8,2.86
46830,3.85,-6.42,1.29,1.37,-0.15,3.22
46846,5.45,-2.6,0.62,1.92,-0.23,3.01
46860,6.77,1.34,-0.95,2.07,-0.55,2.69
46874,8.62,3.2,-2.07,1.33,-1.06,1.99
46888,10.2,3.27,-2.38,0.49,-1.25,1.64
46904,11.26,3.3,-2.47,-0.25,-1.32,1.29
46918,11.48,3.5,-2.31,-0.99,-1.16,0.88
46934,11.96,4.69,-1.83,-1.12,-1.08,0.74
46948,12.45,5.23,-2.21,-1.14,-1.03,0.22
46962,13.73,5.87,-3.31,-0.96,-0.87,-0.12
46976,14.51,5.82,-3.41,-0.48,-0.38,-0.6
46990,14.58,5.68,-3.42,-0.14,-0.13,-0.71
47006,13.45,4.15,-3.03,0.46,0.44,-0.9
47020,12.57,3.6,-2.64,0.67,0.66,-1.07
47036,10.18,1.49,-2.73,0.94,1.04,-1.52
47050,9.57,0.42,-2.71,0.93,1.16,-1.74
47064,7.85,-4.85,-3.45,0.82,1.24,-1.9
47078,6.83,-8.01,-3.24,0.56,1.53,-1.89
47092,5.48,-12.6,-2.39,0.45,1.65,-1.75
47108,-4.31,-28.73,0.31,0.09,1.26,-2.78
47122,-8.54,-27.92,-1.06,0.25,1.36,-3.16
47138,-13.86,-24,-0.82,1,1.98,-2.41
47152,-12.72,-21.24,-0.37,1,2.23,-2.46
47166,-9.38,-14.25,-0.68,1.13,1.7,-2.89
47181,-9.56,-11.4,-0.13,1.31,1.68,-3.09
47196,-8.92,-3.08,0.18,1.88,1.86,-2.78
47210,-8.51,-0.47,-0.45,2.23,1.88,-2.46
47224,-7.83,4,-1.44,2.51,1.91,-2.17
47239,-7.03,7.52,-2.04,2.37,1.53,-1.77
47254,-6.44,8.9,-2.2,2.1,1.14,-1.68
47268,-4.66,10.99,-2.27,1.33,0.33,-2.16
47282,-4.45,12.54,-2.98,0.88,-0.04,-2.62
47298,-4.13,13.37,-4.09,0,-0.28,-2.53
47313,-4.08,12.81,-4.96,-0.21,-0.16,-2.23
47327,-4.74,13.28,-5.37,-0.15,0.05,-1.68
47341,-5.25,14.57,-5.21,-0.09,0.03,-1.43
47357,-5.31,15.37,-4.79,-0.27,-0.35,-0.99
47372,-5.19,15.36,-4.32,-0.48,-0.61,-0.83
47388,-5.05,14.03,-3.47,-0.8,-0.86,-0.6
47402,-5.25,13.43,-3.11,-0.8,-0.81,-0.42
47416,-5.87,12.43,-1.98,-0.71,-0.75,-0.15
47431,-6.51,11.74,-1.64,-0.69,-0.61,0.61
47447,-7.59,5.86,-1.01,-1.3,-0.24,1.48
47461,-8.63,1.85,-0.89,-2.03,-0.72,1.83
47475,-11.84,-17.77,-1.67,-2.44,-1.82,2.07
47491,-11.52,-24.86,-2.48,-1.82,-3.79,2.63
47507,-11.11,-29.24,-0.42,-1.39,-3.51,3.61
47521,-8.57,-28.84,2.93,-0.36,-1.65,4.35
47536,-5.09,-19.75,2.69,0.15,-1.56,3.6
47552,-2.16,-16.06,2.84,-0.26,-1.84,2.66
47566,-0.65,-14.24,2.7,-0.22,-1.81,2.45
47580,1.95,-9.4,2.65,0.5,-1.06,2.33
47594,3.39,-4.59,2.02,0.93,-0.69,2.43
47611,4.67,-0.37,0.78,1.68,-0.27,2.61
47625,5.76,3.25,-0.66,1.82,-0.38,2.66
47640,7.12,6.05,-2.11,1.54,-0.9,2.51
47654,7.82,6.9,-2.32,1.16,-1.07,2.32
47668,9.4,6.97,-2.21,0.66,-1.14,2.06
47682,9.76,6.59,-1.86,-0.43,-0.99,1.46
47697,10.48,5.84,-1.79,-0.73,-0.89,1.25
47712,10.81,5.98,-2.11,-0.9,-0.84,0.96
47726,11.28,6.23,-2.74,-0.81,-0.8,0.8
47741,12.86,6.55,-3.91,-0.46,-0.52,0.41
47755,13.34,6.31,-4.04,-0.12,-0.29,0.22
