time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
40635,13.61,3.91,0.8,-0.5,-0.9,0.77
40651,13.13,4.49,0.72,0.36,-0.58,0.28
40665,13.51,5.36,0.08,0.75,-0.52,-0.04
40679,14.37,7.59,-1.27,0.96,-0.42,-0.38
40694,14.09,8.35,-1.72,0.87,-0.04,-1.08
40708,12.26,9.54,-1.71,0.66,0.21,-1.46
40724,10.08,8.44,-1.07,0.4,0.78,-1.58
40738,9.34,6.8,-0.58,0.31,1.01,-1.43
40754,8.43,3.13,-2.38,0.4,1.22,-1.7
40768,8.21,2.47,-3.62,0.35,1.34,-1.99
40782,9.45,-2.58,-4.64,-0.12,1.51,-2.24
40796,10.54,-6.56,-5.16,-0.29,1.47,-2.14
40813,10.07,-27.49,-11.19,-1.02,2.16,-1.52
40827,6.5,-29.48,-11.58,-0.88,3.08,-1.45
40841,-7.08,-29.3,-11.9,-0.42,4.08,-2.22
40855,-11.02,-26.11,-10.39,0.34,4.81,-4.5
40870,-14.29,-22.04,-8.9,0.11,4.51,-4.47
40884,-8.25,-18.75,-5.65,-0.43,3.82,-3.05
40898,-6.43,-16.63,-5.6,-0.27,3.55,-2.73
40914,-9.11,-5.48,-4.81,0.23,4.14,-3.04
40928,-10.75,-2.65,-4.13,0.45,4.66,-2.78
40942,-13.28,2.62,-2.57,0.56,4.89,-2.26
40956,-12.97,6.69,-1.97,0.51,4.15,-1.19
40971,-12.35,8.48,-1.43,0.46,3.64,-0.88
40985,-10.87,11.88,-0.67,0.48,3,-0.74
40999,-11,13.01,-0.58,0.54,2.83,-0.85
41015,-11.09,15,-0.44,0.73,2.64,-1.02
41029,-10.41,15.91,-0.85,0.62,2.42,-0.95
41044,-9.31,16.1,-1.01,0.36,1.71,-0.73
41057,-8.06,16.39,-1.66,0.24,1.24,-0.61
41073,-7.19,16.43,-1.67,0.09,0.79,-0.46
41087,-6.89,15.95,-1.65,-0.27,0.08,0.1
41103,-7.18,13.39,-0.58,-0.45,-0.17,0.68
41117,-7.52,12.62,-0.27,-0.4,-0.12,0.91
41131,-8.33,11.11,0.45,-0.29,-0.07,1.14
41145,-8.8,9.5,0.9,0.09,-0.29,1.65
41159,-8.9,8.39,1.29,0.29,-0.54,1.87
41175,-9.64,-0.39,2.22,0.65,-1.12,1.94
41189,-10.48,-6.21,2.15,0.46,-1.56,1.53
41205,-15.38,-19.07,0.9,-0.87,-3.19,0.6
41219,-15.57,-27,-1.46,-0.63,-3.69,2.19
41233,-13.72,-29.26,1.89,0.59,-3.21,4.81
41247,-11.28,-24.89,0.25,1.31,-2.35,4.5
41262,-5.25,-21.51,0.96,0.95,-2.86,3.63
41277,-3.6,-20,1.33,-0.69,-2.5,3.3
41291,-1.82,-17.87,1.36,-1.1,-2.7,3.16
41307,1.44,-12.02,1.3,-1.08,-2.59,3.24
41321,2.33,-9.41,0.62,-0.92,-2.55,3.32
41335,5.1,-2.34,-1.83,-0.7,-2.58,3.55
41349,6.4,-0.62,-1.58,-0.61,-2.56,3.71
41365,8.91,1.74,-1.75,-0.26,-3.01,3.86
41379,11.07,3.78,-2.4,0,-3.29,3.64
41393,12.81,5.45,-2.65,0.25,-3.27,3.18
41408,14.44,7.11,-2.55,0.53,-2.63,1.94
41423,15.17,7.93,-2.47,0.53,-2.14,1.29
41437,16.29,8.3,-2.33,0.25,-1.34,0.58
41451,17.28,7.76,-3.73,0.31,-1.23,0.56
41467,17.79,6.32,-5.65,0.47,-1.06,0.61
41481,17.04,5.04,-6.87,0.55,-0.76,0.45
41495,15.26,4.85,-7.02,0.93,-0.01,-0.3
41509,13.51,4.69,-7.47,1.21,0.27,-0.77
41524,12.68,4.24,-7.51,1.38,0.5,-1.21
41538,11,2.39,-7.93,1.04,0.94,-1.89
41552,9.4,-0.55,-8.12,0.74,1.21,-2.23
41568,7.95,-3.96,-8.11,0.11,1.82,-3.39
41582,7.74,-9.27,-5.63,-0.09,1.93,-4.15
41596,8.53,-17.91,-4.31,-1.15,1.38,-4.66
41610,7.96,-26.92,-4.19,-1.79,1.47,-3.77
41626,-10.77,-29.78,3.21,-2.1,2.46,-2.67
41640,-16.46,-29.46,1.93,-0.57,3.83,-4.19
41657,-16.69,-26.27,-0.53,0.2,2.05,-3.78
41671,-14.16,-23.48,0.81,0.1,2.67,-3.62
41685,-9.08,-12.18,0.69,-0.03,2.72,-3.87
41699,-9.74,-8.7,1.17,0.6,2.11,-4.04
41714,-10.02,-6.13,1.08,0.83,2.35,-3.6
41729,-9.41,0.75,0.4,0.99,2.3,-2.59
41743,-9.19,2.69,0,0.99,2.14,-2.32
41759,-8.56,7.21,-0.66,0.77,1.9,-1.91
41773,-8.62,8.4,-1.03,0.8,1.77,-1.75
41787,-9.59,12.51,-2.29,0.96,1.52,-1.68
41801,-9.9,13.58,-2.68,0.88,1.36,-1.71
41817,-9.89,14.73,-4.2,0.63,0.8,-1.65
41832,-9.28,15.34,-5.39,0.77,0.65,-1.84
41846,-9.18,16.7,-5.89,0.77,0.65,-1.84
41860,-8.98,17.65,-6.17,1.3,-0.18,-1.49
41874,-8.93,17.55,-6.55,1.36,-0.49,-1.01
41888,-9.15,16.96,-6.9,1,-0.87,0.01
41902,-9.59,16.26,-6.33,0.68,-1.04,0.54
41918,-9.54,15.2,-5.72,-0.05,-1.04,1.76
41932,-9.86,13.19,-3.9,-0.4,-0.86,2.4
41946,-10.25,10.54,-1.76,-0.71,-0.58,2.95
41961,-11.19,8.25,0.36,-1.6,0.13,3.58
41976,-15.23,-0.39,-2.28,-3.13,-0.54,3.53
41990,-22.84,-17.2,-0.86,-3.79,-3.1,2.41
42004,-21.71,-29.56,-0.85,-2.34,-4.87,2.64
42020,-7.15,-29.47,-1.49,-0.79,-2.66,6.54
42034,-5.91,-29.5,4.65,-0.15,-1.36,6.22
42048,-2.52,-26.19,3.99,-0.87,-1.9,4.24
42062,-1.47,-24.68,4.69,-0.96,-1.41,3.83
42078,1.58,-15.68,4.15,0.15,-0.9,3.88
42092,2.51,-12.28,3.37,0.58,-0.69,3.97
42107,4.04,-4.11,0.13,0.81,-0.6,4.07
42122,4.79,-1.67,-0.68,0.75,-0.94,4.11
42136,5.74,0.31,-1.09,0.47,-1.41,4.15
42150,9.1,3.19,-2.37,-0.13,-2.73,4
42164,10.46,2.99,-3.3,-0.66,-3.05,3.57
42185,13.26,2.59,-5.01,-1.68,-2.64,2.18
42199,14.07,3.71,-4.71,-1.7,-2.06,1.35
42213,15.39,4.47,-5.45,-1.28,-1.78,1.25
42229,17.11,4.12,-5.55,-0.41,-1.09,0.84
42243,17.78,3.8,-5.93,-0.07,-0.8,0.42
42259,18.21,3.15,-6.43,0.42,-0.29,-0.34
42273,17.7,3,-6.45,0.59,-0.03,-0.62
42287,15.85,2.76,-6.01,0.64,0.22,-0.88
42301,13.65,3.07,-5.58,0.58,0.59,-1.5
42315,12.01,3.79,-6.07,0.56,0.71,-1.84
42331,10.68,4,-6.84,0.19,1.11,-2.45
42345,10.17,3.16,-7.25,-0.09,1.36,-2.73
42361,10.21,-4.85,-6.7,-1.14,1.74,-3.2
42375,10.02,-9.69,-4.87,-1.48,1.88,-3.35
42389,4.89,-30.07,0.83,-2.04,2.18,-3.53
42403,-0.88,-29.94,-0.52,-2.37,2.9,-3.08
42418,-20.84,-29.76,2.7,-1.02,4.17,-3.17
42434,-22.52,-29.72,-1.16,1.36,2.97,-2.23
42448,-12.17,-20.86,0.65,1.13,2.52,-2.9
42463,-10.41,-17.81,0.31,0.23,2.36,-4.12
42477,-10.7,-15.01,-0.1,0.33,2.04,-4.15
42491,-13.02,-5.32,0.8,1.21,2.89,-3.39
42505,-12.91,-1.97,1.1,1.7,3.11,-2.72
42521,-11.12,6.41,0,2.58,3.01,-1.57
42535,-10.45,8.46,-0.64,2.76,2.82,-1.22
42549,-8.96,11.61,-2.17,2.82,2.46,-1.03
42564,-8.08,14.05,-3.23,2.75,1.39,-1.23
42579,-7.84,15.06,-4.4,2.33,0.75,-1.57
42593,-7.69,17.54,-7.44,1.1,-0.03,-2.18
42607,-7.86,17.94,-8.09,0.57,-0.11,-2.28
42623,-8.08,17.8,-7.23,0.1,-0.28,-1.95
42637,-7.66,17.81,-6.77,0.07,-0.61,-1.64
42651,-7.07,17.79,-6.14,0.25,-1.28,-0.82
42665,-6.36,17.3,-5.33,0.3,-1.46,-0.35
42681,-6.2,16.44,-4.73,0.15,-1.39,0.65
42695,-6.37,16.09,-4.45,-0.03,-1.19,1.2
42711,-7.43,14.38,-3.34,-0.23,-1.02,1.82
42725,-7.77,13.32,-2.99,-0.73,-0.8,2.97
42739,-8.95,10.35,-1.63,-1.15,-0.59,3.33
42753,-13.21,1.64,-1.03,-2.35,-1.08,3.29
42767,-15.99,-6.56,-2.09,-3.39,-2.3,2.36
42784,-18.93,-26.58,0.27,-3.27,-5.37,1.04
42797,-16.18,-29.41,-1.86,-3.26,-5.31,4.5
42813,-7.89,-29.48,2.8,-1.37,-2.15,5.53
42827,-5.02,-29.52,1.77,-1.07,-2.29,4.55
42841,-0.65,-22.28,4.48,-1.15,-1.88,3.81
42855,1.02,-18.51,5.19,-0.25,-1.09,2.89
42869,2.26,-15.1,5.37,0.5,-0.7,2.9
42885,4.35,-7.31,2.45,1.75,-0.21,3.17
42899,4.38,-4.74,1.2,2.12,-0.19,3.22
42915,5.69,1.54,-1.72,2.26,-0.82,3.35
42929,6.55,3.4,-2.45,2.1,-1.31,3.36
42943,9.4,6.98,-3.98,1.32,-2.27,3.21
42957,10.49,7.08,-4.67,0.76,-2.51,2.92
42973,12.44,6.05,-5.85,-0.59,-2.26,1.78
42987,14.31,5.03,-6.05,-1.25,-1.94,1.16
43001,16.48,3.82,-6.3,-1.4,-1.63,0.77
43016,18.74,2.97,-6.87,-0.23,-1.17,0.75
43031,19.38,3.14,-7.33,0.58,-0.91,0.72
43045,18.84,4.85,-7.54,1.46,-0.2,0.03
43059,16.72,6.55,-7.29,1.43,0.09,-0.43
43075,14.81,5.48,-6.51,0.72,0.41,-0.86
43089,14.01,2.17,-6.67,0.25,0.43,-0.95
43103,13.45,-0.39,-7.47,-0.27,0.63,-1.47
43117,12.89,-0.84,-7.73,-0.43,0.91,-1.92
43132,11.57,-1.12,-8.4,-0.78,1.21,-2.33
43146,11.26,-4.23,-8.89,-1.79,1.73,-2.68
43160,10.35,-17.07,-7.82,-2.28,2.17,-2.66
43176,-0.62,-30.34,1.54,-3.83,2.74,-3.72
43190,-7.58,-30.08,-0.02,-3.67,1.98,-3.96
43204,-19.57,-29.91,-1.51,0.42,3.97,-2.72
43218,-21.33,-29.83,-1.75,1.32,4.1,-3.04
43234,-16.32,-21.11,-0.49,0.78,4.29,-3.93
43248,-15.57,-17.84,-0.68,0.66,3.67,-3.93
43264,-14.67,-6.34,-0.04,0.69,3.01,-3.77
43279,-14.22,-2.61,0.41,0.78,2.8,-3.38
43293,-13.71,0.87,0.68,0.94,2.65,-2.85
43307,-11.97,8.14,0.57,1.4,2.55,-1.71
43321,-11.3,9.61,0.17,1.61,2.42,-1.35
43337,-9.14,13.58,-0.96,1.96,1.73,-1.35
43351,-8.57,14.73,-1.38,1.84,1.2,-1.58
43367,-7.05,17.79,-2.05,1.27,0.28,-1.98
43381,-6.9,18.49,-2.42,1.11,0.04,-2
43395,-6.41,19.75,-2.5,1.05,-0.18,-1.61
43409,-6.24,19.96,-2.79,1.04,-0.4,-1.23
43425,-5.81,20.36,-3.72,0.91,-0.91,-0.32
43439,-5.32,20.11,-4.66,0.67,-1.06,0.2
43454,-5.34,19,-4.8,0.28,-1.12,0.76
43468,-6.12,17.17,-4.05,-0.64,-0.97,1.85
43482,-6.57,16.02,-3.1,-1.01,-0.83,2.32
43496,-7.45,13.82,-2.14,-1.56,-0.81,2.89
43510,-8.51,11.07,-1.19,-1.74,-0.82,3.03
43526,-10.5,1.88,-1.4,-1.87,-1.08,2.9
43540,-17.47,-13.95,-2.93,-2.57,-1.74,2.08
43554,-20.89,-25.9,-3.64,-4.1,-3.13,0.75
43569,-19.49,-29.41,-5.99,-3.19,-5.05,3.64
43584,-10.77,-29.49,-3.56,-1.63,-3.87,6.16
43598,-7.53,-29.42,-1.93,-0.55,-2.49,3.99
43612,-4.58,-27.09,-0.92,-1.5,-2.5,2.86
43628,-1.01,-21.66,0.54,-2.04,-1.81,1.92
43642,0.7,-18.13,0.89,-1.49,-1.45,2.11
43656,3.58,-8.57,-0.01,-0.6,-0.71,2.37
43670,3.96,-5.44,-0.31,-0.3,-0.55,2.32
43686,5.22,1.89,-1.3,-0.1,-0.69,2.28
43700,6.28,3.72,-1.34,0.11,-1.59,2.21
43716,10,6.62,-1.38,0.01,-2.11,2.12
43730,11.3,6.85,-1.71,-0.67,-2.93,1.64
43744,12.56,7.07,-2.51,-1.06,-3.04,1.18
43758,14.86,7.04,-3.7,-1.66,-1.97,0.2
43772,15.08,7.45,-1.79,-1.81,-1.15,-0.05
43788,15.73,7.64,-0.31,-1.17,-0.66,-0.06
43802,16.28,7.19,-0.71,-0.75,-0.62,0.09
43818,17.65,6.2,-1.83,-0.02,-0.22,0.01
43832,17.61,6.53,-2.32,0.35,0.02,-0.29
43846,16.52,7.79,-3.45,0.68,0.25,-0.67
43860,14.5,8.28,-4.04,0.88,0.84,-1.26
43875,12.62,6.58,-4.64,0.81,1.18,-1.34
43890,11.35,3.48,-5.08,0.46,1.74,-1.28
43904,10.93,1.52,-5.66,0.36,1.95,-1.32
43920,10.68,-4.34,-7.21,0.5,2.52,-1.84
43934,9.25,-14.66,-5.81,0.61,2.88,-2.4
43948,4.63,-29.99,-6.19,-1.55,3.06,-2.33
43962,-10.62,-29.91,-4.78,-1.11,3.21,-1.8
43978,-24.99,-29.27,-11.49,0.86,3.31,-2.74
43993,-21.29,-25.67,-10.41,1.5,2.14,-2.5
44007,-10.48,-22.3,-3.41,0.82,3.44,-2.02
44021,-10.74,-18.68,-4.08,0.07,2.89,-2.63
44036,-13.54,-10.41,-3.2,0.36,2.63,-3.1
44050,-11.52,-3.89,-1.88,0.85,2.84,-2.46
44064,-8.99,1.19,-0.61,0.97,2.83,-1.83
44080,-7.51,5.39,0.35,1.37,2.77,-1.1
44094,-7.16,7.18,0.92,1.51,2.72,-1.02
44108,-6.83,11.05,1.73,1.67,2.59,-1.07
44122,-6.96,11.95,1.4,2.3,2.17,-1.44
44137,-7.11,13.28,0.33,2.47,1.92,-1.73
44151,-7.66,15.77,-1.75,2.36,1.33,-2.33
44165,-7.68,17.28,-2.71,2.22,0.98,-2.43
44186,-6.55,18.74,-3.17,2.05,0.24,-1.65
44200,-5.79,18.26,-4.12,1.65,-0.76,-0.85
44214,-5.84,18.27,-4.72,1.32,-1.03,-0.71
44230,-6.7,18.24,-4.16,0.51,-0.82,-0.43
44244,-8.05,17.33,-2.86,0.17,-0.8,-0.07
44258,-8.89,15.59,-2.02,-0.07,-1.01,0.43
44272,-8.93,13.1,-0.53,-0.26,-1.64,1.33
44286,-8.45,11.8,0.5,-0.26,-1.84,1.58
44300,-8.38,8.98,1.22,-0.28,-1.43,1.8
44314,-11.36,1.04,-1.84,-1.03,-1.27,1.95
44330,-19.26,-13.39,-0.97,-4.07,-2.66,1.77
44344,-24.42,-29.33,-5.57,-4.54,-4.02,1.6
44358,-10.95,-29.31,-4.24,-3.78,-5.49,2.62
44373,-7.18,-29.35,-0.47,-1.22,-4.14,5.07
44388,-4.28,-28.18,0.5,0.33,-2.82,5.16
44402,-1.21,-22.31,2.12,0.45,-2.42,3.59
44416,1.1,-16.32,1.96,0.56,-1.84,3.05
44432,3.82,-10.45,0.17,1.7,-1,3.2
44446,4.87,-7.75,-1.34,2.22,-0.58,3.46
44460,6.64,-0.1,-3.05,2.67,-0.26,3.74
44474,7.47,1.69,-3.11,2.56,-0.61,3.81
44490,10.63,4.61,-3.79,1.25,-2.37,3.13
44504,12.38,4.91,-4.88,1.25,-2.37,3.13
44519,15.58,6.96,-5.57,0.02,-1.94,1.52
44534,15.22,7.02,-4.23,-1.3,-0.51,0.73
44548,14.67,6.48,-3.33,-1.46,-0.41,0.88
44562,14.73,4.09,-3.15,-0.97,-0.5,0.89
44576,15.18,3.99,-3.15,-0.54,-0.41,0.5
44593,15.96,6.31,-3.61,0.31,-0.13,-0.45
44607,15.73,6.89,-3.89,0.63,0.08,-0.71
44623,13.63,5.61,-3.67,0.7,0.49,-0.86
44637,12.79,4.52,-3.74,0.66,0.64,-0.94
44651,11.16,2.68,-4.6,0.48,0.91,-1.38
44665,9.85,1.15,-6.05,0.3,1.09,-1.67
44680,8.7,-0.34,-7.28,-0.06,1.32,-1.96
44695,8.13,-4.4,-6.48,-0.52,1.64,-2.54
44709,7.7,-8.77,-5.07,-0.39,1.79,-2.91
44724,4.42,-27.43,1.34,-2.11,1.82,-3.08
44738,-7.54,-29.93,2.86,-1.95,1.32,-2.8
44752,-15.66,-29.84,0.35,-0.32,2.36,-2.59
44766,-19.58,-28.42,0.01,1.82,3.71,-2.74
44782,-17.4,-23.18,0.42,1.96,4.26,-3.44
44796,-14.48,-15.85,0,2.16,3.76,-3.45
44810,-13.29,-8.97,-0.8,2.19,3.32,-3.23
44825,-12.39,-6.02,-1.03,1.74,2.59,-2.63
44840,-10.33,0.05,-1.09,1.58,2.18,-2.43
44854,-8.87,4.86,-1.44,1.34,1.73,-1.97
44868,-7.62,8.24,-1.6,1.24,1.56,-1.7
44884,-6.63,10.59,-1.72,1.39,1.12,-1.54
44898,-6.39,11.66,-1.93,1.34,0.87,-1.72
44912,-6.06,14.77,-3.1,1.09,0.6,-1.97
44926,-6.21,15.45,-3.63,0.42,0.02,-2.35
44941,-6.28,16.94,-4.98,0.19,-0.29,-2.45
44955,-6.01,18.19,-5.42,0.35,-0.73,-2.36
44969,-5.96,18.48,-5.44,0.54,-0.95,-2.18
44985,-6.17,19.25,-6.42,0.49,-1.24,-1.54
44999,-6.49,18.95,-6.32,0.24,-1.3,-1.08
45013,-7.62,17.18,-4.79,-0.36,-1.54,-0.1
45027,-7.7,16.88,-4.38,-0.55,-1.6,0.45
45043,-7,15.75,-2.27,-0.69,-1.49,1.13
45057,-6.75,15.09,-1.37,-1.11,-0.93,2.55
45073,-8.56,6.25,-0.08,-2.13,-0.07,3.16
45087,-9.88,-1.23,-2.27,-3.37,-0.24,2.7
45101,-12.76,-10.16,-0.78,-4.73,-0.85,1.34
45115,-21.8,-29.33,-1.18,-3.91,-4.57,0.53
45129,-18.35,-29.31,-4.87,-2.43,-5.05,4.6
45145,-7.11,-28.9,1.91,1,-0.82,5.39
45159,-5.18,-24.94,0.91,1.03,-1.6,4.54
45175,-3.92,-20.77,3.32,0.29,-1.13,3.37
45189,-1.69,-15.25,4.24,0.46,-0.89,3.35
45203,1.25,-9.96,3.49,0.82,-0.56,3.57
45217,2.37,-5.27,1.62,1.45,-0.05,3.89
45232,4.05,-0.61,-0.71,1.54,-0.19,3.86
45247,5.04,1.08,-1.36,1.31,-0.93,3.8
45261,6.97,3.53,-1.64,1.12,-1.52,3.72
45277,9.46,3.87,-2.14,0.33,-2.56,3
45291,11.68,3.65,-3.17,-0.14,-2.67,2.31
45305,13.39,4.17,-3.46,-0.7,-2.23,0.88
45319,13.9,4.92,-3.35,-0.73,-2.07,0.4
45335,15.56,5.36,-4.12,-0.26,-1.98,0.01
45349,16.35,5.28,-5.21,-0.08,-1.52,-0.09
45364,16.8,5.09,-4.96,-0.14,-0.91,-0.12
45378,16.45,4.94,-5.07,0.11,-0.32,-0.28
45393,16.16,4.84,-5.08,0.28,-0.19,-0.47
45407,15.09,5.3,-5.17,0.66,0.13,-0.95
45421,14.43,5.44,-5.48,0.81,0.36,-1.19
45437,12.09,4.01,-6.21,0.81,1.02,-1.69
45451,11.26,2.69,-6.49,0.57,1.38,-2
45465,10.01,-4.41,-6.56,0.02,1.93,-3.16
45479,9.32,-8.99,-5.89,-0.77,2.13,-3.83
45496,2.53,-30.04,-1.8,-2.84,2.33,-4.44
45510,-1.67,-29.88,-1.73,-2.71,2.46,-3.73
45526,-12,-29.73,-4.51,0.71,5.49,-2.5
45540,-28.1,-29.69,2.15,2.12,5.45,-2.49
45554,-26.86,-27.41,-3.52,1.8,3.32,-3.23
45568,-10.69,-16.21,-1.5,0.46,2.89,-4.13
45582,-10.3,-12.88,-1.77,0.19,2.45,-4.32
45598,-11.27,-6.07,-1.9,0.45,2.69,-3.78
45613,-11.43,-0.47,-1.04,0.63,2.82,-3.04
45629,-10.7,4.69,-0.73,1.08,2.49,-1.73
45643,-9.23,8.95,-0.62,1.24,2.38,-1.3
45657,-7.92,11.66,-1.17,1.71,2.06,-0.9
45671,-7.42,13.43,-1.73,1.92,1.73,-1.03
45687,-7.62,15.1,-2.66,1.72,0.83,-1.72
45701,-7.85,15.87,-3.59,1.39,0.44,-2.02
45715,-7.66,17.58,-5.3,1.03,0.2,-2.15
45730,-7.45,17.87,-5.32,0.61,-0.07,-1.82
45745,-6.86,18.12,-4.94,0.59,-0.34,-1.45
45759,-6.48,18.14,-4.84,0.55,-1.03,-0.66
45773,-6.26,17.96,-5.33,0.31,-1.21,-0.28
45789,-6.59,16.76,-4.95,-0.49,-1.09,0.48
45803,-7.18,16.29,-4.33,-0.8,-1.02,0.94
45817,-9.26,14.31,-3.24,-1.23,-1.04,2.07
45831,-9.96,13.4,-2.58,-1.34,-1.16,2.57
45847,-10.66,9.74,-1.97,-1.38,-1.42,2.88
45861,-10.92,6.25,-1.99,-1.37,-1.69,3
45876,-15.76,-17.62,-1.02,-1.94,-1.87,2.66
45891,-18.23,-25.1,0.39,-4.64,-3.72,0.7
45905,-18.73,-29.33,-1.61,-4.42,-4.97,1.82
45919,-9.39,-29.38,3.06,-0.87,-2.3,6.37
45933,-8.24,-29.44,2.16,-0.11,-1.55,5.13
45949,-3.64,-24.59,1.94,-0.91,-2.14,2.66
45963,-2.03,-21.59,2.17,-1.11,-1.92,2.27
45979,1.42,-14.36,1.92,-0.27,-1.41,2.6
45993,3.18,-8.11,1.07,0.14,-1.12,2.79
46007,4.21,-3.44,-0.33,0.45,-1.07,2.88
46021,5.94,0.47,-1.01,0.53,-1.58,2.78
46036,8.12,3.68,-1.44,0.44,-1.99,2.58
46051,9.23,4.87,-1.6,0.2,-2.86,2.06
46065,10.98,6.78,-2.38,-0.05,-3.03,1.7
46081,12.55,8.23,-3.47,-0.58,-2.49,0.81
46096,12.83,8.99,-2.95,-0.71,-1.79,0.36
46110,12.49,8.37,-1.43,-0.52,-0.86,-0.04
46124,12.6,8.2,-1.52,-0.18,-0.85,-0.09
46140,14.51,7.86,-3.11,0.79,-0.93,-0.16
46154,15.13,8.08,-3.86,1.22,-0.8,-0.32
46168,15.06,10.09,-5.13,1.57,-0.55,-0.57
46187,13.29,10.79,-5.1,1.93,0.04,-1
46202,11.38,8.91,-4,1.46,0.49,-0.82
46216,10.53,7.74,-4.39,1.04,0.54,-0.7
46231,9.92,4.12,-7.41,0.51,0.65,-0.99
46245,10.21,2.32,-7.9,0.39,0.89,-1.29
46259,11.63,-4.44,-8.06,0.14,1.18,-1.57
46274,10.2,-21.41,-2.21,-1.49,1.73,-1.47
46290,3.21,-30.03,-0.06,-2.37,2.6,-1.56
46304,-14.7,-29.93,-0.12,-1.59,3.17,-2.3
46318,-18.71,-29.76,-2.58,-0.84,3.08,-2.92
46334,-18.5,-29.7,-1.36,0.05,2.13,-2.36
46350,-12.16,-22.13,1.24,-0.21,2.76,-3.22
46364,-12.04,-18.78,1.18,0.11,2.18,-3.14
46380,-11.97,-8.24,-0.1,0.89,1.8,-2.97
46394,-11.43,-4.34,0.09,1.46,1.91,-2.76
46408,-10.68,1.83,0.7,1.86,2,-2.36
46422,-10.49,6.78,0.58,2.3,2.1,-1.49
46436,-9.89,8.87,0.69,2.28,2.06,-1.21
46453,-7.93,13.07,-0.79,2.64,1.84,-1.13
46467,-7.68,13.77,-1.48,2.49,1.61,-1.43
46483,-7.12,16.39,-4.4,1.74,0.74,-2.4
46497,-7.14,16.86,-5.4,1.25,0.34,-2.72
46511,-7.18,16.83,-5.63,0.66,-0.14,-2.62
46525,-7.18,16.68,-5.66,0.64,-0.51,-2.28
46541,-6.39,16.91,-6.01,0.68,-1.23,-1.31
46555,-6.32,17.15,-6.08,0.64,-1.4,-0.76
46569,-6.59,16.8,-5.76,0.53,-1.44,-0.18
46584,-7.17,15.5,-4.95,-0.03,-1.31,0.9
46599,-7.32,14.85,-4.62,-0.34,-1.27,1.3
46613,-7.84,13.11,-2.56,-0.78,-1.08,1.8
46627,-8.23,12.47,-1.55,-0.96,-0.89,2
46643,-9.23,6.35,-1.22,-1.6,-0.91,2.34
46657,-11.28,-6.91,-1.48,-2.39,-1.14,2.11
46671,-17.35,-19.07,2.04,-3.84,-1.37,1.28
46685,-19.09,-29.38,-2.13,-4.98,-3.49,1.98
46700,-13.09,-29.3,-1.51,-3.47,-3.85,5.25
46714,-6.19,-29.4,1.41,0.11,-1.54,5.22
46728,-2.91,-24.36,1.72,0.63,-1.93,4.61
