time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
40600,-5.93,-14.78,-9.07,-1.44,-4.37,2.53
40616,1.17,-15.84,-6.74,-1.92,-4.03,2.72
40630,2.61,-14.55,-5.44,-1.54,-3.36,2.91
40646,4.39,-14.04,-2.3,-0.21,-2.33,2.75
40660,4.64,-11.04,-2.46,0.62,-1.95,2.44
40674,4.98,-7.98,-2.9,1.37,-1.55,2.43
40688,6.82,-1.71,-3.55,1.9,-1.16,2.75
40702,7.74,-0.28,-3.64,1.66,-1.12,2.73
40718,9.19,1.86,-2.99,0.59,-0.94,2.36
40732,9.13,1.51,-2.25,-0.1,-0.78,2.09
40748,8.71,-0.02,-0.08,-1,-0.49,1.59
40763,8.77,0.13,1.42,-0.94,-0.34,1.4
40777,9.52,1.72,2.38,-0.05,0.1,1.15
40791,10.29,3.76,2.88,0.53,0.31,0.98
40807,11.08,5.4,1.97,1.46,0.54,0.47
40821,11.46,6,1.36,1.78,0.58,0.07
40835,12.45,6.99,-1.39,2.01,0.6,-0.39
40850,12.44,6.79,-2.35,2.14,0.89,-1.13
40864,11.51,5.81,-2.94,2.16,1.17,-1.31
40878,9.48,5.25,-3.25,2.31,1.68,-1.67
40892,8.51,5.18,-3.75,2.41,1.87,-1.84
40908,6.16,2.86,-5.34,2.3,2.26,-2.04
40922,5.37,1.98,-5.36,2.02,2.3,-2.35
40936,4.11,0.09,-6.89,1.58,2.2,-2.8
40951,4.53,-1.29,-7.56,0.51,1.95,-3.58
40966,5.32,-3.82,-7.24,-0.17,1.82,-3.65
40980,9.32,-19.41,-7.84,-1.45,2.05,-2.68
40994,7.22,-27.13,-4.68,-1.56,2.7,-2.26
41010,-8.77,-29.36,-2.84,-0.71,4.17,-4.16
41024,-13.75,-27.04,-1.21,-0.1,4.05,-4.63
41038,-11.59,-20.51,-2.34,-0.05,3.64,-2.96
41052,-8.1,-19.05,-1.49,0.06,3.61,-2.61
41068,-5.76,-12.23,-0.86,0.45,3.22,-3.12
41082,-6.46,-8.58,-0.13,0.67,3.55,-3.27
41098,-7.57,-3.71,0.47,0.92,3.74,-2.98
41112,-7.51,-0.25,-0.03,1.24,3.84,-1.78
41126,-7.48,1.52,-0.55,1.38,3.78,-1.36
41140,-7.49,7.08,-2.49,1.5,3.31,-0.97
41154,-7.57,8.68,-3,1.45,2.98,-0.87
41170,-8.04,11.18,-4.24,1.06,2.2,-0.86
41185,-9,12.89,-4.83,0.67,1.81,-1
41201,-9.57,13.53,-4.87,-0.12,1.08,-1.53
41215,-9.39,13.69,-4.58,-0.57,0.66,-1.82
41229,-8.61,13.99,-4.93,-1.18,-0.2,-2.07
41244,-8.14,14.1,-5.14,-1.25,-0.43,-1.92
41260,-7.43,14.13,-5.01,-0.99,-0.44,-1.27
41274,-7.63,14.17,-4.26,-0.78,-0.38,-0.9
41288,-8.72,13.92,-2.12,-0.62,-0.39,-0.57
41304,-8.96,13.59,-1.36,-0.59,-0.58,-0.01
41320,-8.74,12.19,0.3,-0.69,-0.74,0.22
41334,-8.34,11.71,0.17,-0.89,-0.9,0.79
41350,-8.23,7.89,1.43,-1.26,-0.37,1.96
41364,-8.97,3.33,1.54,-1.61,-0.55,2.65
41378,-9.78,-4.02,-0.25,-2.2,-1.32,3.07
41392,-14.13,-29.48,-2.65,-2.87,-3.78,3.11
41406,-13.78,-29.39,-3.88,-1.61,-4.19,3.99
41422,-8.64,-29.31,1.75,0.43,-1.82,4.92
41436,-6.5,-27.49,0.57,0.51,-2.36,4.06
41452,-0.78,-20.45,3.1,-0.73,-2.81,2.86
41466,0.06,-17.99,3.43,-0.65,-2.68,2.7
41480,1.92,-12.1,3.02,0,-2.38,2.71
41494,3.55,-5.7,0.84,1.49,-1.55,2.9
41509,4.84,-0.1,-0.8,1.89,-1.29,2.96
41524,5.64,4.36,-2.2,2.27,-1.55,2.99
41538,6.3,5.98,-2.83,2.13,-1.88,2.96
41553,7.8,7.87,-3.28,1.16,-2.37,2.74
41567,9.74,8.11,-3.57,0.59,-2.45,2.51
41581,11.15,6.6,-3.29,-0.67,-2.04,1.84
41595,11.4,5.07,-2.8,-1.04,-1.79,1.59
41611,11.94,5.46,-3.1,-0.58,-1.54,1.16
41625,12.39,6.23,-3.63,-0.27,-1.46,0.9
41639,14.09,8.53,-5.37,-0.08,-1.34,0.58
41654,14.46,8.66,-5.83,-0.08,-0.91,-0.03
41668,14.49,7.68,-6.01,-0.22,-0.6,-0.28
41682,13.2,6.29,-5.07,-0.15,0.16,-0.77
41696,12.28,5.9,-4.82,0.03,0.51,-1.1
41712,9.96,5.45,-6.02,0.14,1,-1.78
41726,9.5,4.87,-7.1,-0.08,1.21,-2.05
41740,9.91,-0.34,-9.29,-0.51,1.44,-2.26
41755,10.27,-3.88,-8.9,-1.65,1.84,-2.46
41770,10.23,-9.34,-8.32,-2.04,2.22,-2.13
41785,3.41,-29.55,-4.79,-1.93,3.04,-1.67
41800,-12.37,-29.45,-5.64,-1.94,2.9,-2.27
41815,-15.38,-29.41,-4.14,0.26,4.34,-2.65
41829,-15.19,-29.04,-4.79,0.08,3.85,-2.31
41844,-9.79,-21.14,-0.68,-0.84,3.64,-3.01
41858,-9.09,-19.52,-1.39,-0.75,3.02,-3.38
41874,-10.22,-4.55,-1.53,0.34,3.5,-3.79
41888,-10.72,-1.64,-0.55,0.82,3.97,-3.11
41904,-11.62,2.77,0.31,1.5,3.83,-1.88
41918,-11.73,7.02,0.25,1.68,3.54,-1.69
41932,-11.63,10.74,0.33,1.8,3.24,-1.66
41946,-11.4,13.55,0.19,2.01,2.42,-1.74
41962,-11.3,15,-0.75,1.93,1.94,-1.77
41977,-11.2,15.32,-1.13,1.35,1.28,-1.88
41991,-10.9,16.25,-2.15,1.04,1,-1.9
42006,-10.69,16.77,-2.49,0.79,0.27,-1.57
42021,-9.81,17.94,-3.09,0.76,-0.15,-1.21
42035,-8.63,18.41,-3.73,0.55,-0.94,-0.31
42049,-8.04,18.31,-4.01,0.28,-1.27,0.11
42065,-7.11,16.66,-3.58,-0.42,-1.69,0.84
42079,-7.08,15.79,-3.1,-0.72,-1.76,1.16
42093,-8.34,13.75,-0.91,-0.94,-1.74,1.46
42107,-8.75,13.19,-0.31,-1.11,-1.6,2.18
42122,-8.86,11.95,0.1,-1.18,-1.54,2.64
42136,-9.14,-3.13,-1.18,-1.74,-1.33,3.18
42150,-10.54,-13.81,-3.86,-3.01,-2.17,2.91
42166,-16,-29.3,-10.86,-2.65,-5.74,2.67
42180,-13.82,-29.29,-11.63,0.1,-5.43,4.24
42194,-5.84,-29.24,-5.59,0.13,-3.53,4.57
42208,-1.67,-26.79,-5.16,-1.32,-4.43,2.79
42224,3.8,-19.93,-0.52,-2.9,-4.07,1.49
42243,5.61,-12.28,2.21,-2.66,-3.03,1.55
42257,5.63,-9.29,2.99,-0.54,-1.62,1.85
42271,5,-4.86,2.85,0,-1.26,1.81
42285,4.91,-1.99,1.49,0.6,-1.27,1.37
42299,5.65,2.48,-0.12,0.89,-1.37,1.04
42315,6.95,5.38,-1.06,1.4,-1.52,1.1
42329,8.52,7.58,-1.47,1.63,-1.54,1.22
42343,10.23,9.68,-2.54,1.77,-1.56,1.16
42358,10.99,10.77,-3.12,1.67,-1.5,0.59
42373,11.97,12.62,-3.25,1.38,-1.27,0.23
42387,12.19,13.15,-2.86,0.63,-0.63,-0.11
42401,12.11,12.48,-2.54,0.34,-0.36,-0.12
42417,12.35,11.84,-2.61,0.16,-0.05,-0.15
42431,12.46,11.76,-2.65,0.31,0.13,-0.23
42446,11.05,11.82,-2.57,0.83,0.65,-0.48
42460,10.17,11.79,-2.53,1.05,0.91,-0.61
42476,8.22,10.36,-2.88,1.2,1.24,-0.84
42490,7.92,9.24,-3.69,1.14,1.35,-0.96
42506,8.2,3.23,-4.9,0.62,1.68,-1.24
42520,9.34,-0.15,-6.19,0.11,1.68,-1.33
42534,10.72,-18.14,-3.66,-0.34,1.56,-1.28
42548,9.69,-27.14,-5.85,-1.58,1.88,-0.18
42562,5.26,-29.56,-2.44,-0.46,2.41,0.44
42578,-13.26,-29.52,-2.76,0.66,2.79,-2.41
42592,-14.75,-29.47,-2.66,1.51,2.3,-3.6
42608,-11.79,-24.33,0.15,1.91,2.8,-2.49
42623,-10.45,-20.34,-0.19,1.89,2.93,-2.58
42637,-11.14,-12.24,-0.62,2.33,2.12,-2.98
42651,-11.46,-5.99,-0.46,2.24,2.01,-2.97
42667,-9.96,-0.88,-0.54,1.85,1.45,-2.57
42681,-8.41,3.51,-0.46,1.68,1.29,-2.42
42695,-7.7,6.62,-0.37,1.43,1.27,-2.3
42710,-7.48,7.85,-0.61,0.95,1.21,-1.95
42725,-7.38,9.74,-1.03,0.93,1.12,-1.84
42739,-7.95,11.22,-2.17,0.77,0.81,-1.91
42753,-8.78,12.67,-3.4,0.64,0.59,-2.03
42769,-9.15,14.01,-5.21,0.49,0.13,-2.14
42783,-9.16,14.73,-5.46,0.56,0.05,-2.04
42797,-8.48,15.06,-5.83,0.67,-0.3,-1.59
42811,-8.54,16.69,-5.9,0.62,-0.62,-1.48
42827,-8.38,17.58,-5.9,0.44,-1.03,-0.98
42841,-8.46,16.7,-5.42,0.15,-1.08,-0.38
42857,-8.84,14.44,-3.93,-0.25,-1.15,0.81
42871,-8.91,14.14,-3.32,-0.29,-1.16,1.23
42885,-8.99,13.83,-3.04,-0.29,-1.08,1.65
42899,-8.86,10.98,-1.86,-0.38,-0.72,2.62
42913,-8.93,7.55,-0.46,-0.47,-0.35,3.07
42929,-12.91,-12.72,-0.69,-2.11,-0.9,3.26
42943,-15.49,-19.19,-0.36,-4.24,-2.53,2.85
42959,-12.46,-29.42,-3.96,-2.38,-4.55,4.38
42973,-8.19,-29.4,-1.79,-1.88,-4.03,5.79
42987,-4.01,-29.4,1.12,-1.09,-2.83,5.65
43001,-0.41,-28.2,1.29,-2.37,-2.77,4.17
43016,1.92,-22.27,2.74,-2.87,-2.54,3.25
43032,3.74,-14.45,3.64,-1.4,-1.73,2.78
43045,4.35,-10.99,3.44,-0.43,-1.26,2.67
43061,4.92,-5.03,2.15,0.72,-0.8,2.29
43075,5.76,-0.75,0.35,0.96,-0.76,2.24
43089,7.23,2.7,-0.79,1.34,-0.97,2.25
43104,8.61,5.68,-1.42,1.34,-1.16,2.05
43120,10.34,8.03,-2.57,0.86,-1.52,1.4
43134,11.08,9,-3.19,0.56,-1.54,1.02
43148,12.78,10.29,-3.94,0.26,-1.43,0.69
43163,13.17,10.05,-4.03,-0.27,-0.99,0.33
43179,13.59,9.52,-4.04,-0.42,-0.76,0.21
43193,13.6,9.66,-4.08,-0.43,-0.33,-0.12
43209,13.41,10.09,-4.11,0.21,0.31,-0.48
43223,13.09,10.13,-3.93,0.47,0.56,-0.56
43237,12.54,10,-3.74,0.63,0.79,-0.65
43251,10.21,7.58,-3.53,0.49,1.14,-0.87
43265,9.65,5.91,-3.95,0.33,1.29,-0.97
43281,8.4,-0.81,-5.67,-0.37,1.67,-1.2
43295,7.93,-2.63,-6.17,-0.7,1.76,-1.37
43311,7.39,-8.74,-5.49,0.17,2.06,-1.4
43325,6.89,-15.01,-5.05,0.46,2.32,-0.85
43339,-10.23,-29.71,2.26,-0.03,2.47,-0.16
43353,-14,-29.7,-6.1,-1.2,0.92,-1.99
43368,-17.09,-29.6,-5.89,0.1,1.54,-2.12
43383,-15.71,-22.52,-2.76,1.54,2.05,-3.35
43397,-13.24,-19.28,-0.45,0.53,2.02,-3.78
43412,-9.82,-12,2.51,-0.48,1.78,-4.48
43426,-9.41,-8.64,1.99,0,2.01,-4.4
43440,-9.92,-1.57,0.84,1.43,2.67,-3.44
43454,-10.3,3.67,0.76,2.02,3.06,-2.78
43470,-11.06,8.15,0.17,2.77,3.01,-2.25
43484,-10.82,10.43,-1.04,2.89,2.62,-2.32
43498,-10.57,10.9,-1.8,2.86,2.17,-2.66
43513,-10.2,12.43,-3.22,2.02,1.26,-3.52
43527,-10.01,13.89,-4.79,1.49,0.87,-3.63
43541,-10.29,16.68,-6.28,0.75,0.54,-2.9
43555,-10.44,17.39,-7.1,0.48,0.47,-2.15
43572,-10.82,17.26,-6.34,-0.01,0.14,-1.03
43585,-10.95,17.38,-5.71,-0.26,-0.24,-0.78
43599,-10.22,17.46,-5.25,-0.49,-0.67,-0.59
43614,-9.91,17.01,-5.17,-1,-1.23,0.05
43629,-9.87,15.42,-4,-1.08,-1.28,0.53
43644,-10.41,13.72,-2.63,-0.86,-1.22,1.6
43659,-10.55,10.89,-0.67,-0.74,-1.14,2.15
43674,-9.71,9.48,-0.6,-0.79,-0.81,3.17
43688,-8.89,6.5,-0.22,-1.24,-0.52,3.61
43703,-12.11,-10.85,-2.53,-4.48,-2.64,4
43717,-13.52,-19.15,-3.72,-4.05,-3.52,4.36
43733,-15.35,-29.29,-4.34,-1.1,-3.89,6.28
43747,-11.08,-29.35,-2.62,-0.34,-2.87,6.31
43764,-4.22,-28.78,0.02,-1.26,-2.72,4.61
43778,-2.42,-26.59,0.21,-2,-2.85,3.72
43792,0.43,-21.67,2.18,-1.77,-2.41,3.48
43806,2.97,-15.03,3.44,-1.19,-2.04,3.48
43823,4.48,-8.73,2.62,-0.36,-1.6,3.08
43837,5.9,-2.77,1.24,-0.15,-1.41,2.8
43851,7.12,1.58,-0.12,0.06,-1.43,2.61
43865,7.8,3.23,-0.81,0.45,-1.81,2.31
43879,9.09,5.46,-1.51,0.42,-1.93,2.14
43893,10.49,6.45,-2.11,0.18,-1.92,1.59
43907,11.73,6.94,-2.15,0.07,-1.73,1.23
43923,12.53,7.16,-1.84,-0.04,-1.26,0.62
43937,12.83,7.05,-1.58,-0.04,-1.11,0.46
43951,14.15,6.14,-2.79,0.03,-1.02,0.34
43966,14.63,6,-3.2,0.43,-0.82,0.03
43981,15.4,6.17,-4.45,0.74,-0.65,-0.17
43995,15.4,6.66,-5.34,1.31,-0.14,-0.59
44009,14.99,6.64,-5.69,1.42,0.13,-0.79
44025,12.16,5.35,-5.97,1.12,0.62,-1.24
44039,11.21,4.71,-6.57,1.03,0.84,-1.52
44053,9.13,1.02,-7.76,1,1.39,-2.23
44067,8.62,-1.05,-7.97,0.97,1.64,-2.65
44082,8.14,-3.67,-8.01,0.69,1.83,-3.04
44096,5.24,-15.45,-3.61,-0.16,1.92,-3.27
44110,3.68,-20.73,-2,-0.53,1.85,-3.09
44126,-7.28,-29.74,-2.08,-1.28,2.49,-2.71
44140,-13.13,-29.67,-1.4,-0.93,3.23,-3.2
44154,-17.93,-28.32,-1.63,0.36,3.04,-2.73
44168,-13.95,-25.11,-0.07,0.53,3.11,-2.64
44185,-9.16,-14.95,0.48,0.74,2.11,-3.41
44199,-9.28,-12.09,1.47,0.84,2.33,-3.73
44215,-8.99,-2.74,1.04,1.47,2.64,-3.38
44229,-8.97,-0.19,1,1.91,2.78,-2.95
44249,-9.45,4.31,0.72,2.42,2.8,-2.37
44265,-10.08,10.16,-0.15,2.58,2.26,-2.08
44279,-10.05,11.36,-0.91,2.62,1.74,-2
44293,-9.79,14.41,-4.46,2.45,1.07,-2.07
44307,-9.32,14.83,-5.68,1.59,-0.13,-2.39
44321,-8.89,15.11,-6.36,1.15,-0.19,-2.55
44337,-8.9,16.83,-7.32,0.66,-0.17,-2.36
44352,-9.24,17.15,-7.41,0.51,-0.28,-1.92
44367,-9.2,16.67,-6.77,0.12,-0.68,-0.89
44381,-8.86,16.26,-6.79,-0.1,-0.93,-0.5
44395,-7.87,14.59,-6.09,-0.66,-1.15,0.1
44409,-7.8,13.82,-5.47,-0.93,-1.05,0.42
44425,-7.81,10.47,-3.19,-1.26,-0.75,1.2
44439,-7.66,9.42,-2.95,-1.37,-0.57,1.55
44453,-7.93,7.57,-1.49,-1.57,-0.34,1.84
44468,-9.91,3.7,0.28,-2.07,-0.23,2.34
44483,-10.63,0.3,-0.83,-2.31,-0.87,2.44
44497,-11.66,-16.91,1.2,-2.08,-2.74,2.16
44511,-10.35,-22.39,0.15,-1.43,-4.06,2.22
44527,-7.31,-29.42,0.45,-0.77,-3.55,5.02
44542,-3.82,-29.4,4.09,-0.13,-2.11,6.03
44556,-2.61,-23.45,3.84,0.67,-1.06,4.81
44570,-2.34,-18.62,4.19,0.32,-0.93,4.17
44586,-0.25,-14.91,3.56,-0.07,-0.88,3.5
44600,0.93,-12.44,3.11,0.15,-0.74,3.33
44616,3.72,-4.54,0.97,0.77,-0.06,3.33
44630,4.6,-2.18,0.3,1.03,0.17,3.41
44644,5.95,0.8,-0.31,1.23,0.1,3.45
44658,7.22,0.71,-0.99,1.06,-0.61,2.83
44672,7.7,0.49,-1.19,0.43,-0.92,2.13
44688,8.88,2.22,-1.48,-0.24,-1.19,0.79
44702,9.22,3.43,-1.78,-0.28,-1.31,0.52
44718,10.71,5.98,-3.04,-0.2,-1.39,0.62
44732,11.5,6.37,-3.58,-0.07,-1.34,0.62
44746,13.33,8.05,-4.87,0.05,-1.22,0.37
44760,13.29,8.72,-5.06,0.01,-0.69,-0.57
44775,12.55,9.07,-5.17,-0.12,-0.39,-0.86
44790,12.35,8.38,-5.2,-0.27,0.05,-0.97
44804,12.08,7.48,-5.27,-0.38,0.19,-1.01
44819,10.46,4.74,-5.14,-0.51,0.63,-1.35
44833,9.66,4.34,-5.13,-0.41,0.87,-1.58
44847,7.44,4.14,-5.62,-0.26,1.07,-1.84
44861,6.91,3.34,-6.28,-0.08,1.43,-2.37
44877,6.12,-0.8,-4.77,-1.11,1.73,-2.64
44892,6.15,-11.17,-3.96,-1.76,1.69,-2.59
44905,5.38,-19.41,-0.17,-2.27,1.71,-2.46
44920,-5.34,-29.54,-2.87,-2.43,1.58,-1.61
44934,-10.16,-29.53,-2.03,-0.81,2.86,-2.05
44948,-16.69,-28.83,-1.25,1.48,3.03,-2.07
44963,-11.92,-23.69,-0.63,1.33,2.63,-2.06
44979,-7.69,-16.84,-1.74,0.89,1.73,-2.77
44993,-7.35,-9.55,-1.3,0.7,1.55,-2.94
45007,-7.74,-4.09,-0.59,0.54,1.75,-2.79
45022,-7.84,-1.86,-0.36,0.36,1.7,-2.12
45038,-7.43,3.83,0.36,0.35,1.47,-1.93
45052,-7.35,5.49,0.92,0.49,1.32,-1.89
45068,-7.22,9.03,1.53,1.07,1.45,-1.97
45083,-7.57,11,1.17,1.48,1.54,-2.08
45097,-8.22,13.77,-0.17,1.76,1.53,-2.06
45111,-8.49,15.3,-2.57,1.83,1.03,-1.6
45125,-8.36,15.66,-3.7,1.68,0.67,-1.39
45141,-7.67,17.27,-5.98,1.31,0.08,-1.28
45155,-7.68,17.95,-6.3,1.12,-0.2,-1.22
45171,-7.4,18.02,-5.86,0.55,-0.82,-0.65
45185,-7.23,17.31,-5.72,0.18,-1.08,-0.24
45199,-7.42,14.84,-4.25,-0.46,-1.24,0.47
45213,-7.62,14.28,-3.75,-0.63,-1.17,0.77
45229,-8.24,12.71,-1.63,-0.79,-0.94,1.51
45243,-7.99,11.69,-1.88,-0.87,-0.89,1.94
45257,-7.9,6.64,-0.89,-0.95,-0.73,2.36
45272,-10.75,-5.7,0.89,-1.46,-0.17,2.82
45286,-12.97,-13.7,-0.18,-2.35,-0.94,2.64
45300,-16.88,-29.39,-1.7,-3.26,-3.35,2.96
45314,-13.44,-29.34,-0.81,-1.5,-3.48,5.01
45330,-5,-29.43,1.24,0.28,-1.62,5.31
45344,-3.71,-23.61,1.15,0.84,-1.4,4.09
45358,-2.8,-18.58,2.58,0.58,-1.28,3.45
45373,-0.89,-13.57,3.22,-0.29,-1.17,2.95
45388,0.43,-11.06,3.23,-0.4,-1.27,2.69
45402,2.88,-6.25,2.33,-0.2,-1.2,2.33
45416,4.75,-2.09,1.63,-0.06,-1.1,2.35
45432,7,1.05,0.91,0.17,-1.33,2.6
45446,9.2,3.67,-0.56,0.29,-1.63,2.61
45460,11.28,5.4,-1.82,0.05,-1.9,2.19
45474,11.99,6.41,-2.14,-0.32,-1.87,1.83
45490,13.14,7.38,-2.16,-1.2,-1.79,1.12
45504,13.78,6.87,-2.87,-1.22,-1.69,0.73
45519,15,6.64,-2.96,-1.13,-1.38,0.26
45534,14.87,7.03,-2.91,-0.99,-0.6,-0.42
45548,14.74,7.63,-3.09,-0.67,-0.32,-0.53
45563,14.2,9.32,-3.67,0.07,0.22,-0.65
45577,13.74,9.65,-3.65,0.36,0.52,-0.75
45593,11.37,8.74,-3.84,0.56,1.13,-1
45607,10.49,7.57,-3.88,0.53,1.43,-1.08
45624,8.08,3.53,-3.78,0.26,1.86,-1.31
45639,7.61,2.2,-4.49,0.18,1.93,-1.52
45653,6.05,-5.41,-4.04,-0.09,2.07,-2.29
45667,4.44,-10.65,-3.77,-0.6,2.19,-2.46
45684,1.28,-27.34,-5.36,-1.16,2.24,-1.84
45698,-5.71,-29.68,-6.79,-0.95,2.01,-1.11
45712,-14.11,-29.67,-1.69,1.65,3.99,-1.35
45726,-19.65,-25.71,-1.51,2.68,4.27,-1.57
45743,-9.46,-20.02,0.2,1.03,1.59,-2.46
45757,-7.17,-18.24,-0.22,0.45,1.15,-3
45773,-6.77,-9.43,-0.6,0.48,1.23,-3.51
45787,-6.94,-6.06,-1.13,0.92,1.67,-3.19
45801,-7.48,2.88,-1.39,1.32,2.04,-2.72
45815,-7.88,5.45,-1.38,1.8,2.33,-1.94
45830,-7.57,10.51,-0.53,1.77,2.07,-1.71
45845,-7.06,11.14,-0.52,1.21,0.87,-1.74
45859,-6.73,11.92,-0.25,1.21,0.87,-1.74
45875,-5.99,13.86,-2.02,0.37,0,-2.51
45890,-5.92,14.16,-3.21,0.2,0.03,-2.5
45904,-6.38,15.82,-5.09,0.21,0.2,-2.34
45918,-6.84,16.51,-5.36,0.5,0.43,-1.76
45934,-7.81,17.85,-4.81,0.55,0.09,-1.14
45948,-7.84,17.89,-4.53,0.32,-0.33,-0.93
45962,-7.9,17.44,-3.04,-0.02,-0.84,-0.77
45976,-7.88,16.06,-2.89,-0.73,-1.49,-0.35
45991,-8.02,15.21,-2.39,-0.91,-1.4,0.02
46005,-9.25,13.47,-0.54,-0.66,-1.24,1.17
46019,-9.63,13.19,-0.95,-0.46,-1.22,1.88
46035,-9.94,6.02,-1.1,-0.11,-0.8,3.15
46049,-11.45,-2.01,3.15,-0.02,-0.94,3.28
46063,-17.18,-22.85,0.3,-2.81,-4.69,2.19
46077,-18.97,-29.38,-2.09,-1.69,-5.23,3.66
46093,-7.6,-29.43,0.27,0.25,-3.62,6.54
46107,-6.15,-29.51,3.35,1.41,-0.9,5.44
46122,-4.45,-17.19,3.22,0.9,-1.24,4.18
46137,-3.76,-16.16,3.95,-0.72,-1.06,3.16
46152,-1.77,-15.35,4.3,-1.2,-1.22,2.98
46165,0.7,-10.96,3.15,-0.83,-1.08,2.57
46179,2.66,-6.29,-0.04,-0.33,-0.94,2.59
46195,4.34,-1.29,-1.63,0.34,-0.85,2.77
46209,5.14,0.9,-1.72,0.38,-1.2,2.85
46225,7.97,5.83,-2.17,-0.21,-2.1,2.68
46239,9.12,6.64,-2.03,-0.72,-2.46,2.37
46258,12.42,7.65,-3.33,-1.75,-2.61,1.55
46273,13.75,7,-3.38,-2.18,-2.18,1.26
46288,13.93,5.61,-1.99,-1.91,-1.18,0.98
46302,13.88,5,-1.59,-1.53,-0.99,0.81
46316,14.44,5.02,-2.17,-0.73,-0.88,0.27
46330,14.88,5.45,-2.77,-0.28,-0.78,0.03
46346,15.4,6.53,-3.67,0.4,-0.41,-0.33
46360,14.99,6.82,-4.16,0.53,-0.14,-0.51
46376,13.44,6.34,-4.26,0.44,0.42,-1.02
46390,11.84,4.93,-5.64,0.22,0.65,-1.32
46405,10.38,2.53,-6.2,-0.58,1.1,-1.94
46419,9.74,1.12,-6.28,-1.06,1.26,-2.24
46435,9.09,-5.02,-7.12,-1.28,1.68,-2.87
46449,8.36,-8.36,-5.98,-1.31,1.96,-3.03
46464,2.63,-29.41,-3.92,-1.27,2.17,-2.75
46478,-1.47,-29.76,-5.41,-1.23,2.19,-1.66
46492,-6.7,-29.66,-7.82,-0.49,3.33,-2.37
46506,-22.22,-28.77,-6.63,0.39,2.55,-2.48
46520,-16.44,-26.08,-5.12,-0.18,2.63,-2.33
46536,-7.83,-19.71,-1.88,-0.86,2.04,-3.18
46550,-8.94,-15.47,-1.07,-0.55,2.24,-3.66
46564,-9.48,-5.68,0.6,-0.09,2.72,-3.53
46579,-9.08,-4,1.12,0.94,3.04,-2.48
46594,-8.98,-2.18,1.41,1.34,3.02,-2.39
46608,-9.41,7.48,1.49,2.32,3.05,-2.42
46622,-9.54,9.12,1.18,2.65,2.97,-2.16
46638,-9.63,11.48,-0.05,3.1,2.28,-1.76
46652,-9.89,12.56,-1.13,3.07,1.8,-1.8
46666,-9.82,16.4,-4.47,2.81,1.13,-1.85
46680,-9.7,17.45,-5.27,2.72,0.91,-1.76
46696,-9.23,18.88,-6.58,2.61,0.57,-1.6
46710,-8.36,19.84,-6.99,2.18,-0.38,-1.25
46726,-7.55,20.17,-7.44,1.74,-0.81,-1.04
46740,-6.98,19.13,-6.95,0.68,-1.33,-0.42
46754,-6.96,18.21,-6.4,0.15,-1.43,-0.05
46768,-7.26,16.31,-4.79,-0.6,-1.45,0.66
